Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,RSI,CMO,CCI,MACD,9-period EMA of MACD,ROC,PPO,Slow Stoch %K,Slow Stoch %D,Fast %K,Fast %D,Chaikin A/D Oscillator,Upper Band,Middle Band (SMA),Lower Band,Highest High,lowest_low,William %R,Ibovespa: (Brasil)
47234.0,47652.0,46814.0,47639.0,3718700.0,47596.4,48064.0,48583.53333333333,48987.6,47677.28062885669,48083.06020197658,48462.52474401636,48788.15919516022,35.51578658609682,-28.968426827806343,-103.21780773726384,-885.3678399172422,-773.1066140062331,-0.30970766107937253,-2.39443937008895,12.474488310480496,10.396372779604327,21.92399681105501,12.474488310480496,-2577086.1697092056,51169.10676368427,48987.6,46806.093236315726,50577.0,46814.0,-78.07600318894498,22
47623.0,47623.0,46109.0,46148.0,3622100.0,47285.8,47808.0,48364.933333333334,48746.3,47167.52041923779,47731.231074344476,48173.209151014315,48536.715462287815,27.737630922192125,-44.524738155615765,-135.44336144270417,-986.8071802134291,-815.8467272476723,-3.2556969455566964,-2.597686418459946,8.841013474699965,10.081113352059539,0.8728737690241719,8.841013474699965,-2857646.4775214046,51059.215398366185,48746.3,46433.38460163382,50577.0,46109.0,-99.12712623097583,23
46148.0,47132.0,46146.0,46964.0,3471600.0,47110.4,47650.2,48182.333333333336,48573.0,47099.68027949186,47591.73451537275,48022.05800713752,48386.93303730802,35.99878311201107,-28.002433775977863,-112.39100430299541,-989.9427638618581,-850.6659345705095,-1.833155661461927,-2.6493129515933767,13.977649787510698,11.764383857563828,19.136078782452998,13.977649787510698,-1984450.5213095844,50874.69407176549,48573.0,46271.30592823451,50577.0,46109.0,-80.863921217547,23
46964.0,47148.0,46224.0,46624.0,3358900.0,46923.8,47382.6,47950.26666666667,48375.35,46941.120186327906,47415.782785304975,47847.300756245335,48219.0346528025,34.24221990770008,-31.51556018459984,-110.01090985840946,-1008.2405258216022,-882.1808528207281,-1.9618562987572807,-2.6489467640533046,11.236468266471789,11.351710509560926,13.70045224793828,11.236468266471789,-1590253.5056052506,50633.23629253118,48375.35,46117.463707468814,49868.0,46109.0,-86.29954775206171,23
46988.0,48034.0,46632.0,47738.0,3632200.0,47022.6,47324.3,47819.73333333333,48296.15,47206.74679088527,47474.36773343134,47833.63816171467,48173.22182872607,43.900995435116414,-12.198009129767176,-31.987622337363295,-922.2203618205822,-890.1887546206989,1.0456354246041855,-2.4970280982666853,26.508708967711367,17.24094234056473,46.689595872742906,26.508708967711367,-616721.4483534545,50526.61490893694,48296.15,46065.68509106306,49598.0,46109.0,-53.310404127257094,23
47739.0,48253.0,47557.0,48074.0,3195800.0,47109.6,47353.0,47745.86666666667,48215.05,47495.83119392351,47583.39178189837,47863.68339150034,48163.77213075216,46.45562286154387,-7.088754276912251,27.161087084200588,-817.5125938788115,-875.6535224723214,0.9131174038077949,-2.532244686079411,38.90330351514822,25.549493583110564,56.31986242476354,38.90330351514822,331420.13097865134,50352.014901443115,48215.05,46078.08509855689,49598.0,46109.0,-43.68013757523646,23
48070.0,48136.0,47465.0,47711.0,2634500.0,47422.2,47354.0,47679.4,48129.25,47567.55412928234,47606.59327609866,47844.5979675628,48120.650975442426,44.11817472907252,-11.763650541854975,14.909670243784962,-755.1174754756721,-851.5463130729916,3.386929011008055,-2.384539802107825,49.64173115505873,38.351247879306214,45.915735167669816,49.64173115505873,465550.51180871576,50201.500262395835,48129.25,46056.999737604165,49598.0,46109.0,-54.08426483233018,23
47715.0,48604.0,47589.0,48463.0,3379300.0,47722.0,47416.2,47674.13333333333,48067.25,47866.03608618823,47762.303589535266,47921.89822161745,48153.25564444791,49.75801009153803,-0.4839798169239285,90.40880503144712,-637.6384798552535,-808.7647464294439,3.191806490077509,-2.0738860240645267,56.56826215725611,48.3710989424878,67.46918887933505,56.56826215725611,1254596.7182534486,50018.09216429716,48067.25,46116.40783570284,49598.0,46109.0,-32.53081112066495,23
48467.0,48669.0,48044.0,48217.0,2766300.0,48040.6,47482.2,47601.933333333334,47972.85,47983.02405745882,47844.97566416522,47958.78594391527,48159.32653545287,48.049617315828655,-3.9007653683426797,115.77443113114266,-557.953927960567,-758.6025827356685,3.416695264241598,-1.812808471623184,65.2428913490016,57.150961553772255,82.34375,65.2428913490016,1070418.9083214402,49688.69955925657,47972.85,46257.000440743424,48669.0,46109.0,-17.65625,23
48211.0,48211.0,47129.0,47813.0,3167100.0,48055.6,47539.1,47568.066666666666,47878.7,47926.34937163921,47839.16190704427,47940.56270092586,48126.34305588593,45.298915772570986,-9.402168454858026,26.952273581360963,-521.3924821403925,-711.1605626166133,0.1571075453517201,-1.6014840030807924,72.12514629311165,64.64543326645656,66.5625,72.12514629311165,1164126.8636766225,49401.83625129235,47878.7,46355.563748707646,48669.0,46109.0,-33.4375,23
47816.0,48314.0,47756.0,48201.0,3192200.0,48081.0,47595.3,47595.666666666664,47829.65,48017.89958109281,47904.95065121804,47973.11736331013,48133.45324103966,48.356671626400534,-3.2866567471989363,78.1788966256031,-455.8541131115853,-660.0992727156078,0.2641760619045641,-1.4023149410369755,76.87499999999999,71.41434588070452,81.71875,76.87499999999999,1700955.5189332664,49240.81182984128,47829.65,46418.48817015872,48669.0,46109.0,-18.28125,23
48199.0,48297.0,47540.0,47576.0,1884200.0,48054.0,47738.1,47587.333333333336,47773.05,47870.59972072854,47845.14144190567,47923.47769289636,48080.36245617874,44.082014548797574,-11.835970902404846,39.05798711397551,-449.16901927863364,-617.9132220282129,-0.28295361656640594,-1.177956189846472,68.52864583333331,72.50959737548176,57.3046875,68.52864583333331,1223438.284190774,49128.45820050618,47773.05,46417.641799493824,48669.0,46109.0,-42.6953125,23
47575.0,47712.0,46600.0,46600.0,3860000.0,47681.4,47701.7,47504.6,47675.95,47447.06648048569,47618.75208883191,47758.042981284314,47939.37555559028,38.376844133246514,-23.24631173350697,-77.15074245271853,-516.670224745365,-597.6646225716433,-3.8441697790066676,-1.1345346571105013,52.73437499999998,66.04600694444454,19.1796875,52.73437499999998,-311313.1558575779,49074.65303853267,47675.95,46277.246961467325,48669.0,46109.0,-80.8203125,23
46597.0,47155.0,46134.0,47151.0,3995400.0,47468.2,47754.4,47477.53333333333,47568.5,47348.37765365713,47533.70625449884,47682.162608623774,47864.292169343586,42.87198001580452,-14.256039968390969,-84.49629795826738,-519.7133888603785,-582.0743758293904,-2.210838500943646,-0.7579044507338054,39.06249999999998,53.44184027777788,40.703125,39.06249999999998,350437.88508520275,48767.58089802148,47568.5,46369.41910197852,48669.0,46109.0,-59.296875,23
47127.0,47600.0,46634.0,47289.0,2996900.0,47363.4,47709.5,47480.53333333333,47516.9,47328.58510243809,47489.21420822632,47633.0172825458,47809.502438929914,43.97427677622579,-12.051446447548413,-34.9386019949542,-505.1664275389703,-566.6927861713064,-1.095936251647045,-0.47666816441830273,35.325520833333314,42.37413194444454,46.09375,35.325520833333314,928865.9274328351,48669.947076228666,47516.9,46363.85292377134,48669.0,46109.0,-53.90625,23
47290.0,47816.0,47075.0,47380.0,2605800.0,47199.2,47640.1,47463.26666666667,47496.55,47345.72340162539,47469.3570794579,47601.390122227574,47768.59744474611,44.73158617897488,-10.53682764205023,-12.145966752390997,-480.75309399611433,-549.504847736268,-1.7032841642289576,-0.1591409903006882,45.31624958908611,39.901423474139925,49.15187376725838,45.31624958908611,934474.9760134295,48644.16430367531,47496.55,46348.9356963247,48669.0,46134.0,-50.84812623274161,23
47375.0,47538.0,46991.0,47393.0,2990700.0,47162.6,47608.3,47546.26666666667,47481.15,47361.48226775026,47455.473974101915,47575.341356949124,47732.826259532194,44.8462819263795,-10.30743614724101,-37.3863698969746,-455.11013359648496,-530.6259049083113,-0.3846477215402766,-0.07537743827464319,48.30343934911241,42.981736590510735,49.66469428007889,48.30343934911241,1298906.3390185535,48625.63875485883,47481.15,46336.66124514117,48669.0,46134.0,-50.3353057199211,23
47388.0,47388.0,46614.0,46716.0,2924800.0,47185.8,47433.6,47529.73333333333,47424.9,47146.32151183351,47321.02416062884,47467.92368733048,47635.98566338627,40.17095030728402,-19.658099385431953,-106.17170616023019,-483.83875284354144,-521.2684744953574,0.2489270386266007,-0.15226294235009977,40.59171597633134,44.73713497151008,22.958579881656803,40.59171597633134,644570.5310489163,48603.19994483507,47424.9,46246.600055164934,48669.0,46134.0,-77.0414201183432,23
46718.0,47010.0,46403.0,46599.0,3225700.0,47075.4,47271.8,47528.066666666666,47377.0,46963.881007889,47189.74704051451,47359.30822641417,47537.22512401615,39.40635069708181,-21.187298605836364,-118.55775860619154,-510.1664317083996,-519.0480659379658,-1.170706877902905,-0.19023009103483585,30.322156476002615,39.739103933815585,18.34319526627219,30.322156476002615,-45247.02501155436,48606.69313245247,47377.0,46147.30686754753,48669.0,46134.0,-81.65680473372781,23
46622.0,47781.0,46622.0,47607.0,3046300.0,47139.0,47251.2,47519.333333333336,47395.15,47178.25400525933,47265.61121496641,47390.2696981124,47543.87035030033,48.5008960475514,-2.998207904897203,-19.24262775505192,-444.5694116542727,-504.1523350812272,0.6724608259849107,-0.20358827370429727,33.1360946745562,34.68332237563018,58.10650887573964,33.1360946745562,354911.44924955815,48627.16855099633,47395.15,46163.131449003675,48669.0,46134.0,-41.89349112426035,23
47613.0,47813.0,47043.0,47094.0,4088300.0,47081.8,47140.5,47454.0,47367.9,47150.16933683956,47234.40917588161,47353.235985848354,47501.02555503363,44.8144061657279,-10.371187668544193,-18.219922090595244,-429.03249381524074,-489.1283668280299,-0.603630223723095,-0.30160451167371605,38.10650887573963,33.85492000876628,37.869822485207095,38.10650887573963,-642157.9843522608,48601.24713685886,47367.9,46134.55286314114,48669.0,46134.0,-62.1301775147929,23
47092.0,47154.0,46473.0,46589.0,2293000.0,46921.0,47041.8,47379.2,47389.95,46963.112891226374,47117.06205299404,47257.70648761731,47414.16597836376,41.47258584734763,-17.054828305304735,-100.98051231768608,-452.2553360346283,-481.7537606693496,-1.6964530626885854,-0.41992409194578373,37.97501643655488,36.40587332895037,17.94871794871795,37.97501643655488,-1472709.2047405764,48548.78829329309,47389.95,46231.111706706906,48669.0,46134.0,-82.05128205128204,22
46592.0,47400.0,46502.0,47093.0,3164900.0,46996.4,47091.1,47287.86666666667,47396.4,47006.40859415092,47112.68713426785,47237.11817666514,47383.57874232912,45.81534369639165,-8.3693126072167,-46.451248765344616,-425.0908353685154,-470.4211756091828,0.8070040243171483,-0.5657203388339247,33.2697887073328,36.45043800654256,43.99082568807339,33.2697887073328,-1360121.030589141,48547.09064478646,47396.4,46245.70935521354,48314.0,46134.0,-56.00917431192661,22
47093.0,47218.0,46086.0,46244.0,3982800.0,46925.4,47000.4,47156.333333333336,47377.4,46752.27239610061,46954.744018946425,47112.978404582,47275.04743353587,40.37991817733368,-19.240163645332643,-121.81279702458795,-466.690262648699,-469.674993017086,-0.7618189231528572,-0.6712752888724007,23.01036852525,31.418391223046026,7.091561938958707,23.01036852525,-2103912.841884166,48589.394125397615,47377.4,46165.40587460239,48314.0,46086.0,-92.9084380610413,22
46242.0,46242.0,45203.0,45533.0,3673600.0,46510.6,46824.8,47004.333333333336,47267.15,46345.84826406708,46696.24510641071,46915.481104009246,47109.1381541515,36.4770092501199,-27.045981499760202,-241.2232415902134,-550.6819476955789,-485.8763839527846,-4.356502195055345,-0.6958268849610363,20.58273080349463,25.620962678692607,10.665804783451842,20.58273080349463,-2643300.6773021594,48707.51985180872,47267.15,45826.78014819128,48297.0,45203.0,-89.33419521654815,22
45533.0,46050.0,45401.0,45698.0,3282400.0,46231.4,46656.6,46837.46666666667,47148.35,46129.89884271139,46514.74599615422,46763.29596600809,46974.74404423231,37.97526828071746,-24.049463438565073,-182.48531577385475,-597.049428029226,-508.11099276807283,-2.964284197562317,-0.8273702433245218,12.233703182250116,18.60893417033171,18.94374282433984,12.233703182250116,-2712167.7502492294,48691.22281070094,47148.35,45605.477189299054,47816.0,45203.0,-81.05625717566016,22
45687.0,45916.0,45508.0,45862.0,3021300.0,46086.0,46503.5,46723.2,47055.9,46040.59922847426,46396.06490594436,46650.63397025708,46868.76842097209,39.50261335502971,-20.99477328994058,-135.29467205775467,-613.4906228430045,-529.1869187830591,-1.560454184464144,-0.9359589952005599,18.276533728684726,17.030989238143288,25.220053578262533,18.276533728684726,-1786924.992635399,48672.65377222391,47055.9,45439.146227776095,47816.0,45203.0,-74.77994642173746,22
45864.0,46176.0,45250.0,45444.0,3118200.0,45756.2,46376.3,46646.13333333333,46904.95,45841.73281898284,46222.962195772656,46499.80472397494,46733.07619040332,37.001632988260305,-25.99673402347938,-120.47142305963443,-652.7252840464716,-553.8945918357416,-3.5015819760898625,-1.221758863138545,17.795637198622263,16.101958036519164,9.223115193264448,17.795637198622263,-1822404.2274520844,48531.728223975624,46904.95,45278.17177602437,47816.0,45203.0,-90.77688480673555,22
45444.0,45562.0,44905.0,44966.0,3477100.0,45500.6,46213.0,46500.46666666667,46742.4,45549.82187932189,45994.423614723084,46308.07913347807,46564.78321988872,34.325328886123394,-31.349342227753212,-137.2833725256621,-714.1572803278614,-585.9471295341656,-2.7636017645532363,-1.4906446750022118,12.179556199921555,16.083909042409644,2.095499828237719,12.179556199921555,-2572154.404607132,48459.46952683877,46742.4,45025.33047316123,47816.0,44905.0,-97.90450017176228,22
44979.0,45499.0,44969.0,45118.0,2929300.0,45417.6,45964.1,46355.73333333333,46607.65,45405.88125288126,45835.073866591614,46159.31924179332,46426.99434180408,35.912730122801115,-28.17453975439777,-107.80642803806556,-742.0238611143868,-617.1624758502098,-0.911426877209931,-1.6528174922217087,6.214412251550687,12.063201883364963,7.3246217331499315,6.214412251550687,-3053029.8656831235,48389.27726460926,46607.65,44826.02273539074,47813.0,44905.0,-92.67537826685007,22
45115.0,46217.0,45074.0,46150.0,3593900.0,45508.0,45869.7,46273.73333333333,46505.1,45653.920835254175,45892.33316357496,46158.154336569154,46400.61392829893,45.53781676179455,-8.924366476410903,-41.844910471678475,-673.0757536267411,-628.3451314055161,0.9891023677184974,-1.6044891558296086,17.411017136693626,11.934995196055418,42.812929848693265,17.411017136693626,-1962750.0555796027,48137.97034390406,46505.1,44872.22965609594,47813.0,44905.0,-57.18707015130674,22
46152.0,46803.0,45909.0,46567.0,3337700.0,45649.0,45867.5,46218.666666666664,46454.65,45958.280556836115,46014.999861106786,46209.26004449801,46416.46022084189,48.878804769164866,-2.2423904616702566,22.378699526901542,-578.1212448700171,-618.3003540984163,1.5372203567223464,-1.6677977948204674,35.7634112792297,19.796280222491465,57.152682255845946,35.7634112792297,-836994.8058608174,48012.689059202625,46454.65,44896.61094079738,47813.0,44905.0,-42.84731774415406,22
46565.0,47484.0,46151.0,47278.0,4364800.0,46015.8,45886.0,46256.13333333333,46488.55,46398.18703789074,46244.63624999646,46342.85253893576,46498.51162838076,54.05420423418246,8.108408468364923,73.67225220107913,-440.4204617145224,-582.7243756216375,4.0357362908194805,-1.60003375413674,60.52269601100412,37.89904147564261,81.60247592847318,60.52269601100412,659185.357929036,48086.75042234954,46488.55,44890.349577650464,47813.0,44905.0,-18.397524071526824,22
47272.0,47832.0,46721.0,47381.0,4187600.0,46498.8,45999.7,46308.26666666667,46500.05,46725.79135859383,46451.247840906195,46472.62097156879,46582.55813996354,54.76859407808855,9.53718815617711,107.97380037021257,-319.299671929286,-530.0394348831671,5.3707245474358345,-1.3712758217961296,74.4489634444257,56.91169024488664,84.59173214895797,74.4489634444257,1461986.0449602306,48120.309544023665,46500.05,44879.79045597634,47832.0,44905.0,-15.408267851042023,22
47382.0,48142.0,47382.0,47993.0,3008900.0,47073.8,46245.7,46334.0,46535.25,47148.194239062555,46731.566415286885,46662.66835012269,46716.88593615749,58.86154341424552,17.72308682849105,148.5619879294648,-171.94521073652868,-458.4205900538394,6.372179617890872,-1.1926478433244063,87.19706019427913,74.05623988323646,95.39697250540625,87.19706019427913,2239481.290830672,48250.3524313435,46535.25,44820.1475686565,48142.0,44905.0,-4.60302749459376,22
47993.0,48441.0,47950.0,48180.0,2953800.0,47479.8,46493.9,46406.4,46575.25,47492.12949270837,46994.91797614381,46852.33480635735,46856.230132713914,60.051075713777934,20.10215142755587,149.92650085259035,-39.61969030646287,-374.66041010436413,4.3986998916576425,-0.8774354241417787,90.86916097830242,84.17172820566923,92.61877828054298,90.86916097830242,2294619.8081335723,48401.03650175763,46575.25,44749.46349824237,48441.0,44905.0,-7.381221719457014,22
48182.0,48725.0,47963.0,47966.0,3439100.0,47759.6,46704.3,46498.2,46603.9,47650.08632847225,47171.47834411766,46991.54295556268,46961.92250102687,57.98474952197896,15.96949904395792,130.3268871746102,47.43443185734213,-290.2414417120229,3.004273412502423,-0.42456932191494406,89.38221361276841,89.14947826178344,80.13089005235601,89.38221361276841,1022931.7959686741,48496.86253528691,46603.9,44710.93746471309,48725.0,44905.0,-19.869109947643977,22
47965.0,49647.0,47962.0,49647.0,5928200.0,48233.4,47124.6,46668.46666666667,46750.45,48315.7242189815,47621.57319064172,47323.475086117345,47217.64416759574,67.45735688174935,34.91471376349869,146.75594254013782,249.19553119528427,-182.35404713056147,5.010787258344251,0.10879879450716824,90.91655611096633,90.38931023401251,100.0,90.91655611096633,2295947.445904061,49062.80330129306,46750.45,44438.09669870693,49647.0,44905.0,-0.0,22
49653.0,50181.0,49606.0,49768.0,4230500.0,48710.8,47604.8,46903.4,46908.9,48799.816145987665,48011.832610525045,47629.04070035268,47460.53519925329,68.01633290017205,36.03266580034409,152.84254191968415,414.0830531130923,-63.06662708183072,5.0378843840357845,0.5422818161512123,90.767663376057,90.3554776999307,92.17210007581501,90.767663376057,2020416.0566254854,49566.54677111173,46908.9,44251.25322888827,50181.0,44905.0,-7.827899924184989,22
49770.0,50418.0,49770.0,50415.0,3645900.0,49195.2,48134.5,47228.86666666667,47049.3,49338.210763991774,48448.77213588413,47977.28561280859,47741.912799324404,70.8951212741696,41.79024254833917,138.93368419868875,590.1620739533973,67.57911312521489,5.046569291354985,1.1541268713013098,97.37256108095823,93.01892685599398,99.94558316705967,97.37256108095823,2873342.2861667797,50106.31103040186,47049.3,43992.28896959814,50418.0,44905.0,-0.05441683294032287,22
50412.0,50627.0,49774.0,50270.0,3501200.0,49613.2,48546.5,47533.666666666664,47208.1,49648.807175994516,48779.90447481429,48263.87491120752,47982.68300891256,69.38777561709628,38.77555123419256,116.88942891859027,709.8232774726857,196.02794599470906,4.337899543378998,1.8449935381825926,95.29286866571881,94.47769770757814,93.76092275428172,95.29286866571881,3142587.7473192886,50572.416982687886,47208.1,43843.78301731211,50627.0,44905.0,-6.23907724571828,23
50273.0,51794.0,50201.0,51701.0,4790700.0,50360.2,49059.9,47922.933333333334,47463.7,50332.87145066301,49311.01275212078,48693.515547306575,48336.80843663517,75.03022262951663,50.06044525903326,136.15233995485994,909.6396246462245,338.7502817250122,7.786765625651504,2.645989946440211,97.4521758983946,96.70586854835734,98.65002177384235,97.4521758983946,4313377.335677005,51338.99049749853,47463.7,43588.40950250146,51794.0,44905.0,-1.3499782261576425,23
51712.0,51991.0,51059.0,51408.0,3503400.0,50712.4,49472.9,48320.53333333333,47679.45,50691.24763377534,49692.2831608261,49032.826103893254,48629.30287124134,72.0998708567667,44.19974171353339,124.0577331437815,1032.4514108973308,477.49050755947593,3.5470421173484867,3.234605939078671,94.70282220053582,95.81595558821654,91.69752207348334,94.70282220053582,4120335.905392304,51912.14429441835,47679.45,43446.75570558164,51991.0,44969.0,-8.302477926516662,23
51428.0,52288.0,51034.0,51082.0,3696200.0,50975.2,49843.0,48728.26666666667,47921.35,50821.498422516896,49944.958949766806,49288.9728409066,48862.89307398026,68.87664902559861,37.753298051197234,106.0516482766021,1090.8999453003635,600.1723951076534,2.6402507635428396,3.6601505959060088,91.21001669506552,94.45500493133211,83.2825062378708,91.21001669506552,2580758.3632393107,52346.84483221936,47921.35,43495.85516778064,52288.0,45074.0,-16.717493762129195,23
51115.0,52229.0,51115.0,52155.0,3673400.0,51323.2,50259.2,49197.4,48252.45,51265.9989483446,50346.78459526375,49647.22623579328,49176.42706693452,73.1338821263716,46.26776425274322,105.82467072086908,1209.8564899716876,722.1092140804602,3.4513537637607783,4.046228384150778,90.96502067189886,92.29261985583354,97.91503370434238,90.96502067189886,2729844.2425063625,52898.998287707946,48252.45,43605.90171229205,52288.0,45909.0,-2.0849662956576265,23
52173.0,53394.0,51377.0,51629.0,5496100.0,51595.0,50604.1,49562.666666666664,48549.0,51386.9992988964,50579.91466885216,49894.94795631912,49410.005441512185,68.20839047745953,36.416780954919076,105.47180570033575,1247.3084097002502,827.1490532044182,2.70340163119156,4.448016419701395,85.60972809615953,89.2615884877081,75.63164434626535,85.60972809615953,1230880.191306658,53262.153763670314,48549.0,43835.846236329686,53394.0,46151.0,-24.36835565373464,23
51629.0,51629.0,50653.0,51185.0,4195300.0,51491.8,50926.0,49870.53333333333,48815.15,51319.66619926427,50689.93018360631,50056.20446177923,49579.05254232055,64.27339609391842,28.546792187836857,55.372782004105986,1227.017937582168,907.1228300799683,-0.9980464594495309,4.658898511316332,80.14770880821749,85.57415252542542,66.89644837404465,80.14770880821749,626126.3929101974,53492.34793359232,48815.15,44137.952066407684,53394.0,46721.0,-33.10355162595534,23
51185.0,51522.0,50732.0,51127.0,3588900.0,51435.6,51074.0,50127.13333333333,49099.3,51255.444132842844,50769.39742295062,50190.053904056826,49726.47610971859,63.75595989151391,27.51191978302783,46.49154086928947,1192.510953015786,964.2004546671318,-0.546607531901655,4.78894047562263,68.27339174065781,78.01027621501174,62.292082501663344,68.27339174065781,321806.530574359,53610.31044556536,49099.3,44588.28955443465,53394.0,47382.0,-37.70791749833666,23
51127.0,51871.0,50518.0,51867.0,3395300.0,51592.6,51283.9,50426.2,49444.35,51459.296088561896,50968.96152786869,50399.67216604972,49930.33552784063,67.36579234584673,34.731584691693456,54.40932062185418,1210.917036868159,1013.5437711073372,1.53674484162718,5.062142579190265,67.04643412241948,71.8225115570984,71.95077149155033,67.04643412241948,1241991.9120365083,53685.59699940956,49444.35,45203.10300059044,53394.0,47950.0,-28.04922850844967,23
51867.0,52110.0,51361.0,51596.0,2686800.0,51480.8,51402.0,50666.4,49768.25,51504.86405904126,51082.96852280165,50549.21314529351,50088.97023947485,64.81966862038436,29.639337240768732,65.30298572132685,1189.9198998651118,1048.8189968588922,-1.071805196050235,4.9517239675096425,67.04756890593626,67.45579825633799,66.899852724595,67.04756890593626,1187079.0204359218,53608.95175228444,49768.25,45927.54824771556,53394.0,47962.0,-33.10014727540501,23
51593.0,51593.0,49890.0,50454.0,3858800.0,51245.8,51420.4,50818.0,49983.45,51154.57603936084,50968.61060956499,50537.311502131815,50123.73497857249,55.32941802975612,10.65883605951224,-31.116936530306322,1068.809095661978,1052.8170166195093,-2.2758527184334354,4.662752267054858,61.575637625313085,65.22321355122308,45.876288659793815,61.575637625313085,642144.6523911133,53453.52921955694,49983.45,46513.37078044305,53394.0,47962.0,-54.123711340206185,23
50469.0,51288.0,50469.0,51201.0,3427100.0,51249.0,51370.4,51033.666666666664,50215.15,51170.05069290723,51010.86322600772,50620.27256436534,50226.33164727987,59.5058232430233,19.01164648604661,-15.204277247226345,1021.3312964069628,1046.5198725770001,0.031259157956431416,4.345436909911534,51.627597990502046,60.0836015072506,42.10665258711721,51.627597990502046,1219612.314313911,53343.85096206063,50215.15,47086.449037939376,53394.0,49606.0,-57.89334741288278,23
51201.0,52338.0,50887.0,52112.0,3015500.0,51446.0,51440.8,51198.0,50456.85,51484.03379527148,51211.06991218813,50806.73849381967,50405.91910944369,63.93433154526645,27.86866309053289,80.47893949112623,1045.166852017348,1046.2492684650697,1.9265749995110326,4.148451730418944,50.86922176957378,54.69081912846311,64.62472406181016,50.86922176957378,2005566.4137096554,53380.774094432105,50456.85,47532.92590556789,53394.0,49770.0,-35.375275938189844,23
52112.0,52460.0,51682.0,51977.0,3492900.0,51468.0,51530.3,51345.26666666667,50686.65,51648.35586351432,51350.32992815393,50953.02118209221,50555.545860925246,62.83763917023507,25.675278340470143,108.62523540489525,1041.1614684982196,1045.2317084716997,0.21208089922302165,3.667809537381314,55.86257674669591,52.786465502257386,60.856353591160214,55.86257674669591,1876209.8388228118,53314.97656076035,50686.65,48058.323439239655,53394.0,49774.0,-39.14364640883978,23
51975.0,51975.0,51400.0,51570.0,2844000.0,51462.8,51471.8,51422.26666666667,50865.5,51622.23724234288,51390.26994121685,51030.14353433069,50652.160540837125,59.52267773980838,19.04535547961675,35.48496770120122,993.691023080115,1034.9235713933826,-0.050391503217306344,3.167328942816165,57.80876104414085,54.846853186803656,47.945205479452056,57.80876104414085,1282894.2981362045,53207.52105028977,50865.5,48523.47894971023,53394.0,49890.0,-52.054794520547944,23
51570.0,51963.0,51238.0,51817.0,3186900.0,51735.4,51490.6,51525.4,51047.35,51687.15816156192,51467.85722463197,51128.50059253935,50763.09763218597,60.87175318102661,21.743506362053235,34.536133293896285,964.8786681447964,1020.9145907436654,2.7014706465295024,2.759609841655319,54.598617102685104,56.08998496450743,54.99429223744292,54.598617102685104,1529158.452664256,53070.08906127297,51047.35,49024.610938727026,53394.0,49890.0,-45.00570776255708,23
51817.0,51817.0,51019.0,51399.0,2954700.0,51775.0,51512.0,51505.26666666667,51219.0,51591.10544104128,51455.33772924434,51162.313018471934,50823.65976245397,57.38601668078622,14.772033361572454,-18.103343759852432,897.9643881453885,996.32455022401,0.38671119704694057,2.222722743740188,48.668188736681934,53.691855627836105,43.06506849315068,48.668188736681934,1446120.2929107994,52667.932848685414,51219.0,49770.067151314586,53394.0,49890.0,-56.93493150684932,23
51397.0,51471.0,50777.0,51384.0,2711300.0,51629.4,51537.7,51503.666666666664,51305.85,51522.07029402752,51442.3672330181,51190.02389116294,50877.02549936312,57.25930272189933,14.518605443798668,-52.358977891040595,834.1088766000321,963.8814154992144,-1.3969910961007082,1.807763092700592,46.89878234398787,50.055196061118444,42.636986301369866,46.89878234398787,1927077.8962393105,52563.006676790865,51305.85,50048.69332320913,53394.0,49890.0,-57.36301369863014,23
51386.0,52416.0,51386.0,51839.0,4326300.0,51601.8,51534.9,51554.13333333333,51409.4,51627.713529351684,51514.48228156026,51271.145904767574,50968.64211847139,60.13482585630716,20.26965171261433,75.39731259804823,810.8704116958397,933.2792147385395,-0.2655020489832016,1.5631724006530652,47.10806697108071,47.55834601725032,55.62214611872146,47.10806697108071,1782923.7972367704,52468.36447532495,51409.4,50350.43552467506,53394.0,49890.0,-44.37785388127854,23
51837.0,51837.0,51250.0,51626.0,4623600.0,51613.0,51537.9,51518.86666666667,51469.95,51627.14235290112,51534.758230367486,51315.50266667163,51031.247630997925,58.16209343195584,16.32418686391168,27.110631519448706,766.4314957544193,899.9096709417155,0.10859026565832597,1.3190838325645762,55.26925685079573,49.758702055288246,67.54863813229572,55.26925685079573,1975392.3861335963,52428.25965246171,51469.95,50511.64034753828,52460.0,49890.0,-32.45136186770428,23
51630.0,53060.0,51628.0,52980.0,8106000.0,51845.6,51790.5,51608.933333333334,51605.45,52078.094901934084,51797.529461209764,51523.564833337674,51216.84309471241,65.83481799507861,31.669635990157225,190.72241051712496,830.8918152219194,886.1060997977563,2.244437153829826,1.1202452155736458,73.5490416483412,58.64212182340602,97.47634069400631,73.5490416483412,4165553.488844864,52611.92433648362,51605.45,50598.97566351637,53060.0,49890.0,-2.5236593059936907,22
