Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,Ibovespa: (Brasil)
56032.0,56032.0,54635.0,54635.0,55964.6,55815.5,55517.46666666667,55554.1,55655.917844797514,55710.844637013215,55631.98872395153,55562.45365021582,55044.79,55554.1,54253.4337245915,56429.0,54327.0,30
54633.0,54776.0,52942.0,53506.0,55395.8,55688.8,55388.0,55463.3,54939.27856319834,55309.9637939199,55366.24013345759,55366.600921623845,55083.7725,55463.3,53886.30195308148,56429.0,52942.0,30
53512.0,53993.0,53143.0,53944.0,54903.4,55566.8,55310.4,55386.1,54607.51904213223,55061.60674047992,55188.46011677539,55231.115119564434,55116.795,55386.1,53675.949141161895,56429.0,52942.0,30
53944.0,54289.0,53498.0,54018.0,54427.8,55398.5,55281.73333333333,55315.5,54411.01269475483,54871.86006039265,55042.15260217847,55115.58034627258,55145.340000000004,55315.5,53504.80052190194,56429.0,52942.0,30
54019.0,54207.0,52774.0,52799.0,53780.4,55051.9,55157.2,55141.7,53873.675129836556,54494.976413048535,54761.75852690616,54894.953646627575,55162.2375,55141.7,53082.51733690664,56429.0,52774.0,30
52813.0,52937.0,52244.0,52885.0,53430.4,54697.5,55020.46666666667,54995.7,53544.11675322437,54202.25342885789,54527.16371104289,54703.5294898059,55172.1025,54995.7,52740.59139064567,56429.0,52244.0,30
52877.0,52877.0,51428.0,51619.0,53053.0,54224.4,54810.2,54804.25,52902.41116881625,53732.57098724736,54163.64324716253,54409.76477649105,55174.24250000001,54804.25,52124.99488896939,56429.0,51428.0,30
51619.0,51836.0,51160.0,51317.0,52527.6,53715.5,54553.73333333333,54614.7,52373.94077921084,53293.376262293285,53807.812841267216,54115.215750158575,55167.6375,54614.7,51540.871631339294,56429.0,51160.0,30
51314.0,51314.0,49709.0,49770.0,51678.0,53052.9,54158.333333333336,54380.8,51505.9605194739,52652.76239642178,53303.086236108815,53701.385678714905,55150.625,54380.8,50650.08293219884,56429.0,49709.0,30
49777.0,50380.0,48746.0,49181.0,50954.4,52367.4,53686.066666666666,54106.5,50730.973679649265,52021.53286979963,52787.825456595216,53270.872756932535,55115.605,54106.5,49746.62731837472,56406.0,48746.0,30
49758.0,50444.0,48968.0,50415.0,50460.4,51945.4,53285.13333333333,53880.45,50625.64911976618,51729.43598438152,52491.22227452081,52998.88487531991,55066.92,53880.45,49255.31045724218,56406.0,48746.0,30
50415.0,50656.0,49330.0,49332.0,50003.0,51528.0,52817.26666666667,53608.4,50194.43274651079,51293.53853267578,52096.319490205715,52649.65774433706,54999.905000000006,53608.4,48600.983364649845,56396.0,48746.0,30
49337.0,50123.0,49074.0,49089.0,49557.4,51042.5,52329.46666666667,53304.65,49825.955164340536,50892.71334491655,51720.40455393,52310.547482971626,54912.7075,53304.65,47984.2945504101,56036.0,48746.0,30
49089.0,49550.0,48414.0,49465.0,49496.4,50587.2,51867.4,52992.85,49705.636776227024,50633.12910038626,51438.47898468875,52039.54296078385,54805.490000000005,52992.85,47541.48421609039,54635.0,48414.0,30
49457.0,49698.0,47838.0,47893.0,49238.8,50096.6,51324.53333333333,52574.25,49101.42451748469,50134.92380940694,50995.294111602656,51644.63410737587,54672.425,52574.25,46910.61283383375,54018.0,47838.0,30
47884.0,48214.0,45930.0,48214.0,48798.6,49629.5,50896.46666666667,52163.5,48805.616344989794,49785.6649349693,50647.632347652325,51317.90704953055,54514.9625,52163.5,46486.136157512985,54018.0,45930.0,30
48209.0,48209.0,46918.0,47056.0,48343.4,49173.2,50466.46666666667,51698.8,48222.410896659865,49289.362219520335,50198.67830419578,50912.01114005145,54330.85,51698.8,45947.22363869017,54018.0,45930.0,30
47039.0,47039.0,45406.0,45965.0,47718.6,48638.0,49934.53333333333,51176.75,47469.940597773246,48684.93272506209,49669.46851617131,50440.86722195131,54117.027500000004,51176.75,45334.29914868964,52885.0,45406.0,30
45967.0,47119.0,45967.0,46893.0,47204.2,48350.3,49459.53333333333,50701.6,47277.62706518217,48359.1267750508,49322.4099516499,50102.975105574995,53874.0875,50701.6,45093.28915269701,52885.0,45406.0,30
46903.0,47725.0,46903.0,47172.0,47060.0,48149.4,49084.4,50258.4,47242.41804345478,48143.28554322338,49053.60870769366,49823.834619329755,53606.115000000005,50258.4,45017.4176340713,51619.0,45406.0,30
47135.0,48053.0,47135.0,47609.0,46939.0,47868.8,48732.666666666664,49907.1,47364.61202896986,48046.14271718276,48873.032619231955,49612.89798891739,53323.765,49907.1,44952.58812091695,51317.0,45406.0,30
47609.0,47639.0,47059.0,47457.0,47019.2,47681.3,48455.2,49604.65,47395.40801931324,47939.02585951317,48696.02854182796,49407.57437092526,53030.832500000004,49604.65,44830.60918429948,50415.0,45406.0,30
47458.0,47674.0,46676.0,47230.0,47272.2,47495.4,48182.73333333333,49268.95,47340.272012875495,47810.112066874404,48512.77497409946,49200.18633559904,52724.975,49268.95,44830.201461281686,50415.0,45406.0,28
47222.0,47222.0,44819.0,45229.0,46939.4,47071.8,47880.0,48829.5,46636.514675250335,47340.81896380633,48102.30310233703,48821.978113161036,52400.675,48829.5,44624.31660328907,50415.0,44819.0,28
45227.0,45827.0,44552.0,45044.0,46513.8,46786.9,47604.2,48441.75,46105.676450166895,46923.21551584154,47720.015214544896,48462.17067381237,52065.677500000005,48441.75,44343.36212792486,49465.0,44552.0,28
45046.0,46097.0,45046.0,45763.0,46144.6,46541.8,47294.066666666666,48085.65,45991.450966777935,46712.26724023399,47475.38831272678,48205.10680011595,51720.175,48085.65,44374.01956177315,49465.0,44552.0,28
45757.0,45757.0,44107.0,45210.0,45695.2,46357.2,47019.26666666667,47765.2,45730.96731118529,46439.12774200962,47192.21477363593,47919.85853343824,51368.2225,47765.2,44226.49856586184,49465.0,44107.0,28
45211.0,45740.0,44839.0,45076.0,45264.4,46268.3,46751.73333333333,47453.15,45512.64487412353,46191.286334371514,46927.68792693144,47649.01486358698,51010.145000000004,47453.15,44128.06207485111,48214.0,44107.0,28
45211.0,45955.0,45082.0,45483.0,45315.2,46127.3,46486.26666666667,47238.8,45502.763249415686,46062.50700084942,46747.10193606501,47442.72773372155,50653.045,47238.8,43986.852054541676,48214.0,44107.0,28
45494.0,46719.0,45494.0,46626.0,45631.6,46072.7,46401.8,47111.05,45877.17549961046,46164.96027342225,46731.96419405688,47364.94414003378,50303.27250000001,47111.05,43975.6773283754,47609.0,44107.0,28
46624.0,46624.0,45529.0,45533.0,45585.6,45865.1,46223.066666666666,46866.95,45762.45033307364,46050.05840552729,46582.093669799775,47190.47326955437,49952.597499999996,46866.95,44055.00160254139,47609.0,44107.0,28
45533.0,46840.0,45533.0,46739.0,45891.4,45793.3,46201.933333333334,46737.3,46087.96688871576,46175.32051361324,46601.7069610748,47147.4758153111,49609.042499999996,46737.3,44162.84913817144,47609.0,44107.0,28
46749.0,47330.0,46417.0,46869.0,46250.0,45757.2,46262.2,46626.3,46348.31125914384,46301.44405659265,46635.11859094045,47120.954309090994,49275.125,46626.3,44286.23939395373,47609.0,44107.0,28
46869.0,47710.0,46869.0,47407.0,46634.8,45975.0,46296.46666666667,46523.4,46701.207506095896,46502.454228121256,46731.6037670729,47148.196755844234,48951.6525,46523.4,44537.503487094684,47609.0,44107.0,28
47404.0,48057.0,47093.0,47657.0,46841.0,46236.3,46328.8,46511.6,47019.805004063935,46712.37164119011,46847.278296188786,47196.65420766859,48648.52,46511.6,44555.81960333746,47657.0,44107.0,28
47650.0,47650.0,47163.0,47400.0,47214.4,46400.0,46314.86666666667,46470.9,47146.53666937596,46837.39497915554,46916.368509165186,47216.020473604905,48363.89,46470.9,44627.894639191356,47657.0,44107.0,28
47407.0,48879.0,47407.0,48574.0,47581.4,46736.4,46389.333333333336,46546.8,47622.357779583974,47153.141346581804,47123.57244551954,47345.3518570711,48106.29,46546.8,44499.908933047605,48574.0,44107.0,28
48579.0,49379.0,48579.0,48820.0,47971.6,47110.8,46495.333333333336,46689.55,48021.57185305598,47456.2065562942,47335.62588982959,47485.79453735005,47881.93000000001,46689.55,44436.98652920284,48820.0,44107.0,28
48816.0,48888.0,47999.0,48374.0,48165.0,47399.9,46705.0,46763.6,48139.047902037324,47623.07809151344,47465.422653600894,47570.3855337929,47685.030000000006,46763.6,44394.78076671733,48820.0,44107.0,28
48372.0,49123.0,48007.0,49067.0,48447.0,47644.0,46973.2,46858.35,48448.365268024885,47885.6093476019,47665.61982190078,47712.92024486024,47515.027500000004,46858.35,44288.68727700112,49067.0,44107.0,28
49068.0,49422.0,48633.0,49422.0,48851.4,48032.9,47217.13333333333,46949.0,48772.91017868326,48164.95310258337,47885.16734416318,47875.689745349744,47367.122500000005,46949.0,44161.158182398045,49422.0,44839.0,28
49414.0,49461.0,48975.0,49212.0,48979.0,48280.2,47483.933333333334,47036.75,48919.27345245551,48355.32526575003,48051.02142614278,48002.95738864977,47238.7275,47036.75,44084.82135079957,49422.0,45082.0,28
49220.0,49669.0,48560.0,48562.0,48927.4,48449.5,47716.333333333336,47103.35,48800.18230163701,48392.90249015911,48114.893747874936,48056.199542111695,47130.447499999995,47103.35,44077.80064327643,49422.0,45494.0,28
48558.0,48824.0,48140.0,48234.0,48899.4,48532.2,47899.73333333333,47253.6,48611.45486775801,48364.011128312,48129.78202939057,48073.13291905344,47051.6525,47253.6,44318.18095666553,49422.0,45529.0,28
48235.0,49281.0,48235.0,49141.0,48914.2,48680.6,48067.4,47458.45,48787.96991183868,48505.28183225527,48256.18427571675,48174.834545810256,47002.4875,47458.45,44597.53752493702,49422.0,45533.0,29
49141.0,49550.0,48448.0,48474.0,48724.6,48788.0,48263.46666666667,47594.0,48683.31327455912,48499.59422639067,48283.41124125215,48203.326493828325,46977.905000000006,47594.0,44811.43226498056,49422.0,46417.0,29
48477.0,48707.0,48264.0,48436.0,48569.4,48774.2,48376.6,47755.3,48600.87551637275,48488.031639774184,48302.48483609563,48225.48587536848,46977.409999999996,47755.3,45177.75969188231,49422.0,46869.0,29
48436.0,48522.0,47225.0,47422.0,48341.4,48634.4,48413.46666666667,47872.6,48207.91701091517,48294.207705269786,48192.424231583675,48148.963411047676,46998.38249999999,47872.6,45597.7011099454,49422.0,47093.0,29
47422.0,47665.0,47164.0,47447.0,48184.0,48541.7,48416.13333333333,47970.8,47954.27800727678,48140.169940675274,48099.24620263572,48082.10975285266,47034.9825,47970.8,45963.1193879574,49422.0,47163.0,29
47453.0,49230.0,47453.0,48929.0,48141.6,48527.9,48500.933333333334,48085.95,48279.18533818452,48283.59358782522,48202.965427306255,48162.7659668667,47083.72749999999,48085.95,46136.6743935318,49422.0,47164.0,29
48949.0,50001.0,48836.0,49875.0,48421.8,48573.2,48665.933333333334,48303.05,48811.12355878968,48572.94020822063,48411.969748892974,48325.835874784156,47155.5325,48303.05,46586.14144391081,49875.0,47164.0,29
49878.0,51380.0,49878.0,50299.0,48794.4,48681.9,48780.933333333334,48481.05,49307.082372526456,48886.76926127142,48647.84853028135,48513.756267661855,47242.72,48481.05,46712.278734411215,50299.0,47164.0,29
50299.0,50734.0,50040.0,50601.0,49430.2,48885.8,48899.666666666664,48667.65,49738.38824835097,49198.44757740389,48891.99246399618,48712.54138502739,47344.7875,48667.65,46832.33800745681,50601.0,47164.0,29
50594.0,51364.0,50414.0,50896.0,50120.0,49152.0,49067.8,48842.1,50124.25883223399,49507.09347242136,49142.49340599666,48920.4898245486,47460.7225,48842.1,46861.72125845253,50896.0,47164.0,29
50880.0,51453.0,50050.0,50908.0,50515.8,49328.7,49190.53333333333,49004.65,50385.505888155996,49761.80375016293,49363.18173024708,49109.77650792492,47585.375,49004.65,46909.678374900184,50908.0,47164.0,29
50906.0,51555.0,50800.0,51539.0,50848.6,49635.2,49331.666666666664,49211.6,50770.00392543733,50084.930341042396,49635.15901396619,49341.131126217784,47722.41,49211.6,46978.39634605939,51539.0,47164.0,29
51540.0,52089.0,51115.0,51574.0,51103.6,49949.0,49489.13333333333,49361.6,51038.00261695823,50355.67027903469,49877.514137220416,49553.785304673234,47863.15,49361.6,46926.01412387616,51574.0,47164.0,29
51561.0,51561.0,50499.0,50507.0,51084.8,50257.5,49618.8,49445.95,50861.00174463882,50383.18477375565,49956.19987006787,49644.56765660911,48000.969999999994,49445.95,46974.646499825634,51574.0,47164.0,29
50501.0,51171.0,50055.0,50405.0,50986.6,50553.3,49763.53333333333,49547.5,50709.00116309255,50387.15117852735,50012.29988630938,49716.9897845511,48140.16499999999,49547.5,47093.884015381744,51574.0,47164.0,29
50408.0,51458.0,50408.0,51398.0,51084.6,50800.2,49914.0,49664.05,50938.667442061706,50570.941873340555,50185.51240052071,49877.08599554624,48280.45,49664.05,47094.11035285371,51574.0,47164.0,29
51401.0,52197.0,51166.0,52197.0,51216.2,51032.4,50162.2,49802.8,51358.111628041144,50866.588805460444,50436.94835045562,50098.030186446595,48423.14,49802.8,47010.125110225934,52197.0,47164.0,29
52200.0,52398.0,51429.0,51429.0,51187.2,51145.4,50361.73333333333,49913.65,51381.741085360765,50968.845386285815,50560.95480664867,50224.789216308825,48566.985,49913.65,47048.51850040443,52197.0,47164.0,29
51425.0,51425.0,50018.0,50092.0,51104.2,51094.5,50539.73333333333,49990.15,50951.82739024052,50809.41895241567,50502.335455817585,50212.14262427941,48711.325,49990.15,47192.55465578474,52197.0,47453.0,29
50092.0,50591.0,49530.0,49867.0,50996.6,50991.6,50701.066666666666,50071.8,50590.218260160356,50638.07005197645,50422.91852384039,50179.27189815756,48852.235,50071.8,47391.11101394156,52197.0,48836.0,29
49867.0,50558.0,49845.0,49922.0,50701.4,50893.0,50767.26666666667,50110.85,50367.47884010691,50507.87549707164,50360.30370836034,50154.769812618746,48984.854999999996,50110.85,47462.98215775879,52197.0,49530.0,29
49932.0,50480.0,49649.0,50008.0,50263.6,50739.9,50776.13333333333,50187.55,50247.65256007128,50416.98904305861,50316.2657448153,50140.791735226485,49114.5325,50187.55,47647.09087024113,52197.0,49530.0,29
50012.0,51976.0,50012.0,51835.0,50344.8,50766.0,50878.53333333333,50357.5,50776.76837338085,50674.80921704795,50506.107526713386,50302.14490330015,49244.6425,50357.5,47853.9758039964,52197.0,49530.0,27
51833.0,52289.0,51422.0,51626.0,50651.6,50877.9,50946.86666666667,50567.7,51059.8455822539,50847.7529957665,50646.09408587421,50428.226341081085,49379.39750000001,50567.7,48402.22461570772,52197.0,49530.0,27
51621.0,51830.0,51108.0,51716.0,51021.4,51009.0,51001.53333333333,50781.15,51278.56372150261,51005.61608744532,50779.832325139934,50550.87145145432,49519.915,50781.15,49100.96997691434,52197.0,49530.0,27
51715.0,52498.0,51256.0,52352.0,51507.4,51104.4,51097.8,50952.3,51636.37581433507,51250.41316245526,50976.35328449744,50722.40750369676,49663.2325,50952.3,49366.97427953232,52352.0,49530.0,27
52354.0,54125.0,52354.0,53749.0,52255.6,51259.6,51245.13333333333,51146.0,52340.58387622339,51704.70167837248,51322.93412393526,51010.654408106595,49805.38,51146.0,49223.665481770484,53749.0,49530.0,27
53752.0,54531.0,53257.0,54252.0,52739.0,51541.9,51423.666666666664,51343.65,52977.722584148934,52167.8468277593,51689.06735844335,51319.35398828692,49948.509999999995,51343.65,49036.03796372159,54252.0,49530.0,27
54252.0,54740.0,53769.0,53979.0,53209.6,51930.6,51655.13333333333,51512.55,53311.48172276596,52497.14740453033,51975.308938637936,51572.65360845008,50090.755000000005,51512.55,48965.06642007701,54252.0,49530.0,27
53982.0,54304.0,53307.0,53570.0,53580.4,52300.9,51866.13333333333,51646.25,53397.65448184397,52692.21151279754,52174.64532130819,51762.877074311975,50230.9625,51646.25,48965.06310797299,54252.0,49530.0,27
53570.0,53839.0,52945.0,53307.0,53771.4,52639.4,51993.4,51766.2,53367.43632122932,52803.99123774344,52316.18965614467,51909.93640056798,50369.04,51766.2,49014.14138144231,54252.0,49530.0,27
53311.0,53859.0,52917.0,53798.0,53781.2,53018.4,52100.13333333333,51879.15,53510.957547486214,52984.72010360826,52501.41594912659,52089.75198146627,50502.417499999996,51879.15,48991.57071797538,54252.0,49530.0,27
53799.0,54463.0,53559.0,53822.0,53695.2,53217.1,52259.666666666664,51991.55,53614.63836499081,53136.95281204312,52666.488955485765,52254.72798323139,50633.915,51991.55,48987.57114022452,54252.0,49530.0,27
53823.0,54271.0,53576.0,54271.0,53753.6,53481.6,52538.26666666667,52179.75,53833.42557666055,53343.14320985346,52867.05283605005,52446.7538895903,50770.605,52179.75,49100.68963196915,54271.0,49649.0,27
54273.0,55827.0,53982.0,55703.0,54180.2,53880.3,52927.333333333336,52444.65,54456.61705110704,53772.20808078919,53221.54623154379,52756.872566772174,50915.4625,52444.65,49120.099607844895,55703.0,49649.0,27
55703.0,55900.0,54966.0,55096.0,54538.0,54154.7,53272.26666666667,52629.55,54669.744700738025,54012.897520645696,53455.85295260082,52979.646608031966,51063.7375,52629.55,49150.65371094812,55703.0,50012.0,27
55095.0,55243.0,54019.0,54110.0,54600.4,54190.8,53545.73333333333,52725.2,54483.16313382535,54030.55251689193,53537.62133352572,53087.299312028925,51209.8575,52725.2,49194.32896865672,55703.0,51108.0,27
54110.0,54683.0,54027.0,54602.0,54756.4,54225.8,53730.2,52883.85,54522.775422550236,54134.45205927521,53670.668666835,53231.55652040712,51358.36750000001,52883.85,49315.26208459434,55703.0,51108.0,27
54600.0,54818.0,54164.0,54431.0,54788.4,54271.0,53917.2,53100.8,54492.18361503349,54188.36986667971,53765.710083480626,53345.789232749295,51513.9,53100.8,49714.592705698655,55703.0,51256.0,27
54425.0,54612.0,53968.0,54261.0,54500.0,54340.1,54086.86666666667,53320.5,54415.12241002233,54201.575345465215,53827.62132304555,53432.952162963644,51676.335,53320.5,50246.24435025647,55703.0,52354.0,27
54263.0,54344.0,53429.0,53783.0,54237.4,54387.7,54182.26666666667,53513.55,54204.41494001489,54125.47073719881,53822.04365766485,53466.2900522052,51846.47,53513.55,50861.231129656495,55703.0,52917.0,27
53781.0,54131.0,53611.0,53739.0,54163.2,54381.8,54181.6,53700.1,54049.2766266766,54055.20333043539,53811.663200456744,53492.262428185655,52022.097499999996,53700.1,51591.07625428717,55703.0,52917.0,27
53737.0,53737.0,52291.0,52338.0,53710.4,54233.4,54054.0,53725.25,53478.85108445107,53742.9845430835,53627.45530039965,53382.332673120356,52190.485,53725.25,51695.27592381562,55703.0,52291.0,27
52337.0,53179.0,52093.0,53179.0,53460.0,54124.2,54000.666666666664,53802.9,53378.90072296739,53640.44189888649,53571.398387849695,53362.9676566327,52352.245,53802.9,51993.2082140926,55703.0,52093.0,28
53176.0,53474.0,52871.0,53100.0,53227.8,53863.9,53969.333333333336,53872.1,53285.9338153116,53542.179735452584,53512.473589368485,53337.923117905775,52506.7925,53872.1,52296.15166328942,55703.0,52093.0,28
53101.0,53429.0,52296.0,52490.0,52969.2,53603.3,53914.86666666667,53879.0,53020.62254354107,53350.87432900666,53384.66439069742,53257.168535248085,52653.1275,53879.0,52328.73486139278,55703.0,52093.0,28
52489.0,52872.0,52113.0,52849.0,52791.2,53477.2,53851.6,53834.0,52963.41502902738,53259.62445100545,53317.70634186024,53218.29534141494,52787.527500000004,53834.0,52220.30176303598,55703.0,52093.0,28
52841.0,52912.0,52274.0,52417.0,52807.0,53258.7,53757.933333333334,53742.25,52781.27668601826,53106.4200053681,53205.11804912771,53141.98149937542,52907.457500000004,53742.25,52028.48725388237,55703.0,52093.0,28
52413.0,52556.0,51870.0,52312.0,52633.6,53046.8,53627.333333333336,53658.9,52624.85112401217,52961.98000439208,53093.47829298675,53062.93564229205,53014.775,53658.9,51840.35476823355,55096.0,51870.0,28
52313.0,52836.0,51955.0,52548.0,52523.2,52875.5,53417.0,53607.8,52599.23408267479,52886.71091268442,53025.29350636341,53013.89415254995,53112.8525,53607.8,51725.80609990882,54602.0,51870.0,28
52550.0,53133.0,52512.0,52997.0,52624.6,52796.9,53277.066666666666,53592.3,52731.822721783195,52906.76347401453,53021.75681806798,53012.28518564043,53204.15750000001,53592.3,51695.60307113118,54602.0,51870.0,28
53000.0,53301.0,52739.0,53150.0,52684.8,52738.0,53213.066666666666,53559.9,52871.215147855466,52950.98829692097,53037.78721580948,53025.400882246104,53288.19499999999,53559.9,51656.23943152138,54431.0,51870.0,28
53150.0,54197.0,52833.0,54171.0,53035.6,52921.3,53184.333333333336,53577.35,53304.476765236985,53172.8086065717,53179.4388138333,53134.50556012743,53367.485,53577.35,51658.06500032424,54261.0,51870.0,28
54176.0,55190.0,54053.0,54981.0,53569.4,53101.5,53221.0,53612.85,53863.31784349133,53501.570678104115,53404.63396210414,53310.36217344862,53439.14,53612.85,51618.75107818583,54981.0,51870.0,28
54983.0,56747.0,54902.0,55973.0,54254.4,53388.8,53335.13333333333,53626.35,54566.54522899422,53950.92146390336,53725.67971684112,53563.94672835828,53498.225,53626.35,51573.05564458467,55973.0,51870.0,28
55966.0,56168.0,55146.0,55358.0,54726.6,53675.6,53440.13333333333,53639.45,54830.363485996146,54206.75392501184,53929.71975223598,53734.80894470511,53548.719999999994,53639.45,51545.86948089392,55973.0,51870.0,28
55360.0,56052.0,55004.0,55378.0,55172.2,53928.5,53549.4,53702.85,55012.9089906641,54419.70775682787,54110.75478320648,53891.30333092367,53597.6025,53702.85,51483.113774683894,55973.0,51870.0,28
55380.0,56109.0,55257.0,56077.0,55553.4,54294.5,53798.666666666664,53776.6,55367.60599377607,54721.0336192228,54356.53543530567,54099.464918454745,53642.240000000005,53776.6,51353.56550582112,56077.0,51870.0,28
56074.0,56720.0,55898.0,56460.0,55849.2,54709.3,54017.4,53878.05,55731.737329184056,55037.20932481865,54619.46850589246,54324.27778336382,53681.1025,53878.05,51197.675587724574,56460.0,51870.0,28
56459.0,56459.0,55380.0,55440.0,55742.6,54998.5,54173.4,53937.0,55634.491552789375,55110.44399303344,54722.034942655904,54430.53704209108,53711.927500000005,53937.0,51174.914918040915,56460.0,51870.0,28
55440.0,55864.0,54443.0,54877.0,55646.4,55186.5,54332.53333333333,53991.7,55381.994368526255,55067.99963066372,54741.40557482392,54473.05732379669,53735.835,53991.7,51200.800066290256,56460.0,51870.0,28
54863.0,54911.0,54141.0,54154.0,55401.6,55286.9,54419.53333333333,54012.45,54972.66291235085,54901.81787963395,54667.97987797093,54442.67091200653,53751.4525,54012.45,51223.20332930537,56460.0,51870.0,28
54156.0,55076.0,54070.0,55073.0,55200.8,55377.1,54596.6,54149.2,55006.1086082339,54932.94190151868,54718.60739322456,54502.70225372019,53772.65,54149.2,51434.55611175586,56460.0,51955.0,28
55076.0,55267.0,54224.0,54539.0,54816.6,55332.9,54745.066666666666,54217.2,54850.40573882261,54861.31610124255,54696.156469071495,54506.15918193731,53793.365000000005,54217.2,51535.236793693584,56460.0,52512.0,28
54541.0,54764.0,53917.0,54173.0,54563.2,55152.9,54853.4,54270.85,54624.60382588174,54736.16771919845,54630.761910437555,54474.429736038524,53813.302500000005,54270.85,51637.94724638728,56460.0,52739.0,28
54174.0,54466.0,53602.0,54256.0,54439.0,55042.7,54937.333333333336,54359.15,54501.73588392117,54648.864497526,54583.91667163286,54453.62690403485,53837.31,54359.15,51855.80261899561,56460.0,52833.0,28
54255.0,54387.0,53753.0,54013.0,54410.8,54906.2,54994.86666666667,54417.35,54338.823922614116,54533.25277070309,54512.552087678756,54411.66243698391,53866.4775,54417.35,52004.66425378653,56460.0,53602.0,23
54014.0,54531.0,54008.0,54437.0,54283.6,54742.2,55012.6,54518.35,54371.549281742744,54515.752266938885,54503.10807671891,54414.07553822354,53905.282499999994,54518.35,52286.74839801505,56460.0,53602.0,23
54436.0,54539.0,53731.0,53832.0,54142.2,54479.4,54936.0,54594.35,54191.699521161834,54391.43367294999,54419.21956712905,54358.63977267844,53952.05499999999,54594.35,52575.05286733677,56460.0,53602.0,23
53840.0,53857.0,53073.0,53385.0,53984.6,54273.9,54763.46666666667,54636.2,53922.79968077456,54208.44573241363,54289.94212123792,54265.91217528049,54003.475,54636.2,52758.554921721894,56460.0,53073.0,23
53390.0,53891.0,52558.0,52741.0,53681.6,54060.3,54589.0,54623.4,53528.86645384971,53941.63741742933,54096.324356083176,54120.6824443014,54055.030000000006,54623.4,52698.33975159686,56460.0,52558.0,23
52739.0,52868.0,51735.0,52249.0,53328.8,53869.8,54380.4,54578.35,53102.24430256648,53633.885159714904,53865.40881157278,53942.426973415546,54105.9525,54578.35,52482.851846819736,56460.0,51735.0,23
52247.0,52646.0,52072.0,52624.0,52966.2,53624.9,54150.2,54501.0,52942.82953504432,53450.269676130374,53710.23271012618,53816.86249975693,54152.134999999995,54501.0,52243.14916347829,55440.0,51735.0,23
52624.0,52811.0,51636.0,51804.0,52560.6,53351.4,53839.8,54342.15,52563.21969002955,53150.947916833946,53471.95362136041,53625.16130930388,54188.6,54342.15,51811.21362980387,55073.0,51636.0,23
51804.0,52271.0,51290.0,52230.0,52329.6,53157.1,53625.8,54155.0,52452.14646001971,52983.50284104595,53316.709418690356,53492.28880365589,54215.032499999994,54155.0,51580.929371602,55073.0,51290.0,23
52233.0,53566.0,52233.0,53452.0,52471.8,53076.7,53530.8,54059.7,52785.430973346476,53068.684142673956,53333.62074135406,53488.45177473628,54236.045,54059.7,51530.093066110625,55073.0,51290.0,23
53452.0,54317.0,53452.0,54307.0,52883.4,53106.1,53541.0,54006.15,53292.62064889766,53293.832480369594,53455.2931486848,53566.40874857092,54251.21,54006.15,51546.05054876208,54539.0,51290.0,23
54304.0,54304.0,52831.0,53033.0,52965.2,52965.7,53405.0,53853.95,53206.08043259844,53246.40839302966,53402.506505099205,53515.607915373694,54255.0775,53853.95,51553.699972289774,54437.0,51290.0,23
53027.0,53027.0,52190.0,52688.0,53142.0,52851.3,53281.6,53665.35,53033.38695506563,53144.87959429699,53313.19319196181,53436.78811390953,54244.44249999999,53665.35,51649.79575613043,54437.0,51290.0,23
52686.0,53221.0,52096.0,52801.0,53256.2,52792.9,53190.13333333333,53533.4,52955.92463671042,53082.35603169753,53249.16904296658,53376.236864965766,54224.2625,53533.4,51659.271039661246,54437.0,51290.0,23
52807.0,52995.0,52116.0,52264.0,53018.6,52745.2,53057.333333333336,53402.75,52725.283091140285,52933.56402593434,53126.02291259576,53270.30954449283,54194.815,53402.75,51557.40321687758,54437.0,51290.0,23
52259.0,52410.0,51433.0,51447.0,52446.6,52665.0,52886.26666666667,53267.4,52299.18872742686,52663.27965758264,52916.14504852129,53096.66101644589,54157.5625,53267.4,51271.36829684996,54307.0,51290.0,23
51448.0,52113.0,51448.0,51861.0,52212.2,52588.7,52714.53333333333,53106.8,52153.12581828458,52517.41062893125,52784.25191745613,52978.97901487962,54105.442500000005,53106.8,51202.980932971885,54307.0,51290.0,23
51862.0,52458.0,51697.0,51847.0,52044.0,52593.0,52582.2,52972.2,52051.083878856385,52395.51778730738,52667.09542777411,52871.17148965299,54043.192500000005,52972.2,51112.29724985965,54307.0,51290.0,23
51847.0,52482.0,51847.0,52482.0,51980.2,52618.2,52522.0,52887.65,52194.72258590426,52411.24182597876,52643.958499302345,52834.10753825746,53974.032499999994,52887.65,51101.503726600335,54307.0,51290.0,23
52479.0,52479.0,51245.0,51245.0,51776.4,52397.5,52422.26666666667,52737.1,51878.148390602844,52199.19785761898,52469.088686889554,52682.76396318532,53892.93000000001,52737.1,50930.21296424505,54307.0,51245.0,21
51240.0,51257.0,50224.0,50349.0,51556.8,52001.7,52295.6,52553.9,51368.4322604019,51862.7982471428,52204.07760102836,52460.50072859624,53799.75749999999,52553.9,50567.54354659618,54307.0,50224.0,21
50359.0,50744.0,50114.0,50216.0,51227.8,51720.0,52135.066666666666,52342.85,50984.28817360127,51563.38038402592,51955.56790089981,52246.73875444422,53690.9825,52342.85,50305.35504050226,54307.0,50114.0,21
