Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,GoogleTrends
45533.0,46840.0,45533.0,46739.0,45891.4,45793.3,4.620.193.333.333.330,46737.3,4.608.796.688.871.570,4.617.532.051.361.320,466.017.069.610.748,471.474.758.153.111,496.090.425,46737.3,4.416.284.913.817.140,47609.0,44107.0,28
46749.0,47330.0,46417.0,46869.0,46250.0,45757.2,46262.2,46626.3,4.634.831.125.914.380,4.630.144.405.659.260,4.663.511.859.094.040,47.120.954.309.090.900,49.275.125,46626.3,4.428.623.939.395.370,47609.0,44107.0,28
46869.0,47710.0,46869.0,47407.0,46634.8,45975.0,4.629.646.666.666.660,46523.4,46.701.207.506.095.800,46.502.454.228.121.200,467.316.037.670.729,4.714.819.675.584.420,489.516.525,46523.4,4.453.750.348.709.460,47609.0,44107.0,28
47404.0,48057.0,47093.0,47657.0,46841.0,46236.3,46328.8,46511.6,47.019.805.004.063.900,4.671.237.164.119.010,4.684.727.829.618.870,4.719.665.420.766.850,48648.52,46511.6,4.455.581.960.333.740,47657.0,44107.0,28
47650.0,47650.0,47163.0,47400.0,47214.4,46400.0,4.631.486.666.666.660,46470.9,4.714.653.666.937.590,4.683.739.497.915.550,4.691.636.850.916.510,47.216.020.473.604.900,48363.89,46470.9,4.462.789.463.919.130,47657.0,44107.0,28
47407.0,48879.0,47407.0,48574.0,47581.4,46736.4,46.389.333.333.333.300,46546.8,4.762.235.777.958.390,4.715.314.134.658.180,4.712.357.244.551.950,473.453.518.570.711,48106.29,46546.8,44.499.908.933.047.600,48574.0,44107.0,28
48579.0,49379.0,48579.0,48820.0,47971.6,47110.8,46.495.333.333.333.300,46689.55,4.802.157.185.305.590,474.562.065.562.942,4.733.562.588.982.950,4.748.579.453.735.000,4.788.193.000.000.000,46689.55,4.443.698.652.920.280,48820.0,44107.0,28
48816.0,48888.0,47999.0,48374.0,48165.0,47399.9,46705.0,46763.6,4.813.904.790.203.730,4.762.307.809.151.340,47.465.422.653.600.800,475.703.855.337.929,47.685.030.000.000.000,46763.6,4.439.478.076.671.730,48820.0,44107.0,28
48372.0,49123.0,48007.0,49067.0,48447.0,47644.0,46973.2,46858.35,48.448.365.268.024.800,478.856.093.476.019,4.766.561.982.190.070,4.771.292.024.486.020,475.150.275,46858.35,4.428.868.727.700.110,49067.0,44107.0,28
49068.0,49422.0,48633.0,49422.0,48851.4,48032.9,4.721.713.333.333.330,46949.0,4.877.291.017.868.320,4.816.495.310.258.330,4.788.516.734.416.310,47.875.689.745.349.700,47.367.122.500.000.000,46949.0,44.161.158.182.398.000,49422.0,44839.0,28
49414.0,49461.0,48975.0,49212.0,48979.0,48280.2,4.748.393.333.333.330,47036.75,4.891.927.345.245.550,4.835.532.526.575.000,4.805.102.142.614.270,4.800.295.738.864.970,472.387.275,47036.75,4.408.482.135.079.950,49422.0,45082.0,28
49220.0,49669.0,48560.0,48562.0,48927.4,48449.5,47.716.333.333.333.300,47103.35,4.880.018.230.163.700,4.839.290.249.015.910,48.114.893.747.874.900,48.056.199.542.111.600,471.304.475,47103.35,4.407.780.064.327.640,49422.0,45494.0,28
48558.0,48824.0,48140.0,48234.0,48899.4,48532.2,4.789.973.333.333.330,47253.6,4.861.145.486.775.800,48.364.011.128.312,4.812.978.202.939.050,4.807.313.291.905.340,470.516.525,47253.6,4.431.818.095.666.550,49422.0,45529.0,28
48235.0,49281.0,48235.0,49141.0,48914.2,48680.6,48067.4,47458.45,4.878.796.991.183.860,4.850.528.183.225.520,4.825.618.427.571.670,48.174.834.545.810.200,470.024.875,47458.45,4.459.753.752.493.700,49422.0,45533.0,29
49141.0,49550.0,48448.0,48474.0,48724.6,48788.0,4.826.346.666.666.660,47594.0,4.868.331.327.455.910,4.849.959.422.639.060,4.828.341.124.125.210,48.203.326.493.828.300,46.977.905.000.000.000,47594.0,4.481.143.226.498.050,49422.0,46417.0,29
48477.0,48707.0,48264.0,48436.0,48569.4,48774.2,48376.6,47755.3,4.860.087.551.637.270,4.848.803.163.977.410,4.830.248.483.609.560,4.822.548.587.536.840,46977.41,47755.3,4.517.775.969.188.230,49422.0,46869.0,29
48436.0,48522.0,47225.0,47422.0,48341.4,48634.4,4.841.346.666.666.660,47872.6,4.820.791.701.091.510,48.294.207.705.269.700,4.819.242.423.158.360,4.814.896.341.104.760,4.699.838.249.999.990,47872.6,455.977.011.099.454,49422.0,47093.0,29
47422.0,47665.0,47164.0,47447.0,48184.0,48541.7,4.841.613.333.333.330,47970.8,4.795.427.800.727.670,4.814.016.994.067.520,4.809.924.620.263.570,4.808.210.975.285.260,470.349.825,47970.8,459.631.193.879.574,49422.0,47163.0,29
47453.0,49230.0,47453.0,48929.0,48141.6,48527.9,4.850.093.333.333.330,48085.95,4.827.918.533.818.450,4.828.359.358.782.520,48.202.965.427.306.200,481.627.659.668.667,4.708.372.749.999.990,48085.95,461.366.743.935.318,49422.0,47164.0,29
48949.0,50001.0,48836.0,49875.0,48421.8,48573.2,4.866.593.333.333.330,48303.05,4.881.112.355.878.960,4.857.294.020.822.060,48.411.969.748.892.900,4.832.583.587.478.410,471.555.325,48303.05,4.658.614.144.391.080,49875.0,47164.0,29
49878.0,51380.0,49878.0,50299.0,48794.4,48681.9,4.878.093.333.333.330,48481.05,49.307.082.372.526.400,4.888.676.926.127.140,4.864.784.853.028.130,48.513.756.267.661.800,47242.72,48481.05,46.712.278.734.411.200,50299.0,47164.0,29
50299.0,50734.0,50040.0,50601.0,49430.2,48885.8,4.889.966.666.666.660,48667.65,4.973.838.824.835.090,4.919.844.757.740.380,4.889.199.246.399.610,4.871.254.138.502.730,473.447.875,48667.65,4.683.233.800.745.680,50601.0,47164.0,29
50594.0,51364.0,50414.0,50896.0,50120.0,49152.0,49067.8,48842.1,5.012.425.883.223.390,4.950.709.347.242.130,4.914.249.340.599.660,489.204.898.245.486,474.607.225,48842.1,4.686.172.125.845.250,50896.0,47164.0,29
50880.0,51453.0,50050.0,50908.0,50515.8,49328.7,4.919.053.333.333.330,49004.65,50.385.505.888.156,4.976.180.375.016.290,4.936.318.173.024.700,4.910.977.650.792.490,47.585.375,49004.65,4.690.967.837.490.010,50908.0,47164.0,29
50906.0,51555.0,50800.0,51539.0,50848.6,49635.2,4.933.166.666.666.660,49211.6,5.077.000.392.543.730,500.849.303.410.424,4.963.515.901.396.610,4.934.113.112.621.770,47722.41,49211.6,4.697.839.634.605.930,51539.0,47164.0,29
51540.0,52089.0,51115.0,51574.0,51103.6,49949.0,4.948.913.333.333.330,49361.6,5.103.800.261.695.820,5.035.567.027.903.460,49.877.514.137.220.400,49.553.785.304.673.200,47863.15,49361.6,4.692.601.412.387.610,51574.0,47164.0,29
51561.0,51561.0,50499.0,50507.0,51084.8,50257.5,49618.8,49445.95,5.086.100.174.463.880,5.038.318.477.375.560,4.995.619.987.006.780,4.964.456.765.660.910,48000.97,49445.95,46.974.646.499.825.600,51574.0,47164.0,29
50501.0,51171.0,50055.0,50405.0,50986.6,50553.3,4.976.353.333.333.330,49547.5,5.070.900.116.309.250,5.038.715.117.852.730,5.001.229.988.630.930,497.169.897.845.511,4.814.016.499.999.990,49547.5,47.093.884.015.381.700,51574.0,47164.0,29
50408.0,51458.0,50408.0,51398.0,51084.6,50800.2,49914.0,49664.05,50.938.667.442.061.700,5.057.094.187.334.050,5.018.551.240.052.070,4.987.708.599.554.620,48280.45,49664.05,4.709.411.035.285.370,51574.0,47164.0,29
51401.0,52197.0,51166.0,52197.0,51216.2,51032.4,50162.2,49802.8,5.135.811.162.804.110,5.086.658.880.546.040,5.043.694.835.045.560,500.980.301.864.466,48423.14,49802.8,47.010.125.110.225.900,52197.0,47164.0,29
52200.0,52398.0,51429.0,51429.0,51187.2,51145.4,5.036.173.333.333.330,49913.65,51.381.741.085.360.700,50.968.845.386.285.800,5.056.095.480.664.860,50.224.789.216.308.800,48.566.985,49913.65,4.704.851.850.040.440,52197.0,47164.0,29
51425.0,51425.0,50018.0,50092.0,51104.2,51094.5,5.053.973.333.333.330,49990.15,5.095.182.739.024.050,5.080.941.895.241.560,5.050.233.545.581.750,5.021.214.262.427.940,48.711.325,49990.15,4.719.255.465.578.470,52197.0,47453.0,29
50092.0,50591.0,49530.0,49867.0,50996.6,50991.6,50.701.066.666.666.600,50071.8,5.059.021.826.016.030,5.063.807.005.197.640,5.042.291.852.384.030,5.017.927.189.815.750,48.852.235,50071.8,4.739.111.101.394.150,52197.0,48836.0,29
49867.0,50558.0,49845.0,49922.0,50701.4,50893.0,5.076.726.666.666.660,50110.85,5.036.747.884.010.690,5.050.787.549.707.160,5.036.030.370.836.030,50.154.769.812.618.700,48.984.855,50110.85,4.746.298.215.775.870,52197.0,49530.0,29
49932.0,50480.0,49649.0,50008.0,50263.6,50739.9,5.077.613.333.333.330,50187.55,5.024.765.256.007.120,5.041.698.904.305.860,503.162.657.448.153,50.140.791.735.226.400,491.145.325,50187.55,4.764.709.087.024.110,52197.0,49530.0,29
51833.0,52289.0,51422.0,51626.0,50651.6,50877.9,5.094.686.666.666.660,50567.7,510.598.455.822.539,508.477.529.957.665,5.064.609.408.587.420,50.428.226.341.081.000,4.937.939.750.000.000,50567.7,4.840.222.461.570.770,52197.0,49530.0,27
51621.0,51830.0,51108.0,51716.0,51021.4,51009.0,5.100.153.333.333.330,50781.15,5.127.856.372.150.260,5.100.561.608.744.530,50.779.832.325.139.900,5.055.087.145.145.430,49.519.915,50781.15,4.910.096.997.691.430,52197.0,49530.0,27
51715.0,52498.0,51256.0,52352.0,51507.4,51104.4,51097.8,50952.3,5.163.637.581.433.500,5.125.041.316.245.520,5.097.635.328.449.740,5.072.240.750.369.670,496.632.325,50952.3,4.936.697.427.953.230,52352.0,49530.0,27
52354.0,54125.0,52354.0,53749.0,52255.6,51259.6,5.124.513.333.333.330,51146.0,5.234.058.387.622.330,5.170.470.167.837.240,5.132.293.412.393.520,510.106.544.081.066,49805.38,51146.0,4.922.366.548.177.040,53749.0,49530.0,27
53752.0,54531.0,53257.0,54252.0,52739.0,51541.9,5.142.366.666.666.660,51343.65,5.297.772.258.414.890,521.678.468.277.593,5.168.906.735.844.330,5.131.935.398.828.690,49948.51,51343.65,4.903.603.796.372.150,54252.0,49530.0,27
54252.0,54740.0,53769.0,53979.0,53209.6,51930.6,5.165.513.333.333.330,51512.55,5.331.148.172.276.590,5.249.714.740.453.030,51.975.308.938.637.900,5.157.265.360.845.000,50.090.755.000.000.000,51512.55,4.896.506.642.007.700,54252.0,49530.0,27
53982.0,54304.0,53307.0,53570.0,53580.4,52300.9,5.186.613.333.333.330,51646.25,5.339.765.448.184.390,5.269.221.151.279.750,5.217.464.532.130.810,51.762.877.074.311.900,502.309.625,51646.25,4.896.506.310.797.290,54252.0,49530.0,27
53570.0,53839.0,52945.0,53307.0,53771.4,52639.4,51993.4,51766.2,5.336.743.632.122.930,5.280.399.123.774.340,5.231.618.965.614.460,5.190.993.640.056.790,50369.04,51766.2,4.901.414.138.144.230,54252.0,49530.0,27
53311.0,53859.0,52917.0,53798.0,53781.2,53018.4,5.210.013.333.333.330,51879.15,5.351.095.754.748.620,5.298.472.010.360.820,5.250.141.594.912.650,5.208.975.198.146.620,505.024.175,51879.15,4.899.157.071.797.530,54252.0,49530.0,27
53799.0,54463.0,53559.0,53822.0,53695.2,53217.1,5.225.966.666.666.660,51991.55,5.361.463.836.499.080,5.313.695.281.204.310,52.666.488.955.485.700,5.225.472.798.323.130,50.633.915,51991.55,4.898.757.114.022.450,54252.0,49530.0,27
53823.0,54271.0,53576.0,54271.0,53753.6,53481.6,5.253.826.666.666.660,52179.75,5.383.342.557.666.050,5.334.314.320.985.340,5.286.705.283.605.000,524.467.538.895.903,50.770.605,52179.75,4.910.068.963.196.910,54271.0,49649.0,27
54273.0,55827.0,53982.0,55703.0,54180.2,53880.3,52.927.333.333.333.300,52444.65,5.445.661.705.110.700,5.377.220.808.078.910,5.322.154.623.154.370,52.756.872.566.772.100,509.154.625,52444.65,49.120.099.607.844.800,55703.0,49649.0,27
55703.0,55900.0,54966.0,55096.0,54538.0,54154.7,5.327.226.666.666.660,52629.55,54.669.744.700.738.000,54.012.897.520.645.600,5.345.585.295.260.080,52.979.646.608.031.900,510.637.375,52629.55,4.915.065.371.094.810,55703.0,50012.0,27
55095.0,55243.0,54019.0,54110.0,54600.4,54190.8,5.354.573.333.333.330,52725.2,5.448.316.313.382.530,5.403.055.251.689.190,5.353.762.133.352.570,53.087.299.312.028.900,512.098.575,52725.2,4.919.432.896.865.670,55703.0,51108.0,27
54110.0,54683.0,54027.0,54602.0,54756.4,54225.8,53730.2,52883.85,5.452.277.542.255.020,5.413.445.205.927.520,53.670.668.666.835,5.323.155.652.040.710,5.135.836.750.000.000,52883.85,4.931.526.208.459.430,55703.0,51108.0,27
54600.0,54818.0,54164.0,54431.0,54788.4,54271.0,53917.2,53100.8,5.449.218.361.503.340,5.418.836.986.667.970,5.376.571.008.348.060,53.345.789.232.749.200,51513.9,53100.8,49.714.592.705.698.600,55703.0,51256.0,27
54425.0,54612.0,53968.0,54261.0,54500.0,54340.1,5.408.686.666.666.660,53320.5,5.441.512.241.002.230,54.201.575.345.465.200,5.382.762.132.304.550,5.343.295.216.296.360,51.676.335,53320.5,5.024.624.435.025.640,55703.0,52354.0,27
54263.0,54344.0,53429.0,53783.0,54237.4,54387.7,5.418.226.666.666.660,53513.55,5.420.441.494.001.480,5.412.547.073.719.880,5.382.204.365.766.480,534.662.900.522.052,51846.47,53513.55,50.861.231.129.656.400,55703.0,52917.0,27
53781.0,54131.0,53611.0,53739.0,54163.2,54381.8,54181.6,53700.1,540.492.766.266.766,5.405.520.333.043.530,5.381.166.320.045.670,53.492.262.428.185.600,520.220.975,53700.1,5.159.107.625.428.710,55703.0,52917.0,27
53737.0,53737.0,52291.0,52338.0,53710.4,54233.4,54054.0,53725.25,5.347.885.108.445.100,537.429.845.430.835,5.362.745.530.039.960,5.338.233.267.312.030,52.190.485,53725.25,5.169.527.592.381.560,55703.0,52291.0,27
52337.0,53179.0,52093.0,53179.0,53460.0,54124.2,5.400.066.666.666.660,53802.9,5.337.890.072.296.730,5.364.044.189.888.640,53.571.398.387.849.600,533.629.676.566.327,52.352.245,53802.9,519.932.082.140.926,55703.0,52093.0,28
53176.0,53474.0,52871.0,53100.0,53227.8,53863.9,53.969.333.333.333.300,53872.1,532.859.338.153.116,5.354.217.973.545.250,53.512.473.589.368.400,53.337.923.117.905.700,525.067.925,53872.1,5.229.615.166.328.940,55703.0,52093.0,28
53101.0,53429.0,52296.0,52490.0,52969.2,53603.3,5.391.486.666.666.660,53879.0,5.302.062.254.354.100,5.335.087.432.900.660,5.338.466.439.069.740,53.257.168.535.248.000,526.531.275,53879.0,5.232.873.486.139.270,55703.0,52093.0,28
52489.0,52872.0,52113.0,52849.0,52791.2,53477.2,53851.6,53834.0,5.296.341.502.902.730,5.325.962.445.100.540,5.331.770.634.186.020,5.321.829.534.141.490,527.875.275,53834.0,5.222.030.176.303.590,55703.0,52093.0,28
52841.0,52912.0,52274.0,52417.0,52807.0,53258.7,5.375.793.333.333.330,53742.25,5.278.127.668.601.820,531.064.200.053.681,5.320.511.804.912.770,5.314.198.149.937.540,529.074.575,53742.25,5.202.848.725.388.230,55703.0,52093.0,28
52413.0,52556.0,51870.0,52312.0,52633.6,53046.8,53.627.333.333.333.300,53658.9,5.262.485.112.401.210,5.296.198.000.439.200,5.309.347.829.298.670,5.306.293.564.229.200,53.014.775,53658.9,5.184.035.476.823.350,55096.0,51870.0,28
52313.0,52836.0,51955.0,52548.0,52523.2,52875.5,53417.0,53607.8,5.259.923.408.267.470,5.288.671.091.268.440,5.302.529.350.636.340,5.301.389.415.254.990,531.128.525,53607.8,5.172.580.609.990.880,54602.0,51870.0,28
52550.0,53133.0,52512.0,52997.0,52624.6,52796.9,53.277.066.666.666.600,53592.3,527.318.227.217.832,5.290.676.347.401.450,5.302.175.681.806.790,5.301.228.518.564.040,5.320.415.750.000.000,53592.3,5.169.560.307.113.110,54602.0,51870.0,28
53000.0,53301.0,52739.0,53150.0,52684.8,52738.0,53.213.066.666.666.600,53559.9,52.871.215.147.855.400,5.295.098.829.692.090,5.303.778.721.580.940,530.254.008.822.461,5.328.819.499.999.990,53559.9,5.165.623.943.152.130,54431.0,51870.0,28
53150.0,54197.0,52833.0,54171.0,53035.6,52921.3,53.184.333.333.333.300,53577.35,53.304.476.765.236.900,531.728.086.065.717,531.794.388.138.333,5.313.450.556.012.740,53.367.485,53577.35,5.165.806.500.032.420,54261.0,51870.0,28
54176.0,55190.0,54053.0,54981.0,53569.4,53101.5,53221.0,53612.85,5.386.331.784.349.130,5.350.157.067.810.410,5.340.463.396.210.410,5.331.036.217.344.860,53439.14,53612.85,5.161.875.107.818.580,54981.0,51870.0,28
54983.0,56747.0,54902.0,55973.0,54254.4,53388.8,5.333.513.333.333.330,53626.35,5.456.654.522.899.420,5.395.092.146.390.330,5.372.567.971.684.110,5.356.394.672.835.820,53.498.225,53626.35,5.157.305.564.458.460,55973.0,51870.0,28
55966.0,56168.0,55146.0,55358.0,54726.6,53675.6,5.344.013.333.333.330,53639.45,5.483.036.348.599.610,5.420.675.392.501.180,5.392.971.975.223.590,5.373.480.894.470.510,53548.72,53639.45,5.154.586.948.089.390,55973.0,51870.0,28
55360.0,56052.0,55004.0,55378.0,55172.2,53928.5,53549.4,53702.85,550.129.089.906.641,5.441.970.775.682.780,5.411.075.478.320.640,5.389.130.333.092.360,535.976.025,53702.85,5.148.311.377.468.380,55973.0,51870.0,28
55380.0,56109.0,55257.0,56077.0,55553.4,54294.5,5.379.866.666.666.660,53776.6,5.536.760.599.377.600,547.210.336.192.228,5.435.653.543.530.560,54.099.464.918.454.700,53.642.240.000.000.000,53776.6,5.135.356.550.582.110,56077.0,51870.0,28
56074.0,56720.0,55898.0,56460.0,55849.2,54709.3,54017.4,53878.05,55.731.737.329.184.000,5.503.720.932.481.860,5.461.946.850.589.240,5.432.427.778.336.380,536.811.025,53878.05,51.197.675.587.724.500,56460.0,51870.0,28
56459.0,56459.0,55380.0,55440.0,55742.6,54998.5,54173.4,53937.0,55.634.491.552.789.300,5.511.044.399.303.340,54.722.034.942.655.900,5.443.053.704.209.100,53.711.927.500.000.000,53937.0,5.117.491.491.804.090,56460.0,51870.0,28
55440.0,55864.0,54443.0,54877.0,55646.4,55186.5,5.433.253.333.333.330,53991.7,55.381.994.368.526.200,5.506.799.963.066.370,5.474.140.557.482.390,5.447.305.732.379.660,53.735.835,53991.7,51.200.800.066.290.200,56460.0,51870.0,28
54863.0,54911.0,54141.0,54154.0,55401.6,55286.9,5.441.953.333.333.330,54012.45,5.497.266.291.235.080,5.490.181.787.963.390,5.466.797.987.797.090,5.444.267.091.200.650,537.514.525,54012.45,5.122.320.332.930.530,56460.0,51870.0,28
54156.0,55076.0,54070.0,55073.0,55200.8,55377.1,54596.6,54149.2,550.061.086.082.339,5.493.294.190.151.860,5.471.860.739.322.450,5.450.270.225.372.010,53772.65,54149.2,5.143.455.611.175.580,56460.0,51955.0,28
55076.0,55267.0,54224.0,54539.0,54816.6,55332.9,54.745.066.666.666.600,54217.2,5.485.040.573.882.260,5.486.131.610.124.250,54.696.156.469.071.400,5.450.615.918.193.730,53.793.365.000.000.000,54217.2,51.535.236.793.693.500,56460.0,52512.0,28
54541.0,54764.0,53917.0,54173.0,54563.2,55152.9,54853.4,54270.85,5.462.460.382.588.170,5.473.616.771.919.840,5.463.076.191.043.750,54.474.429.736.038.500,53.813.302.500.000.000,54270.85,5.163.794.724.638.720,56460.0,52739.0,28
54174.0,54466.0,53602.0,54256.0,54439.0,55042.7,54.937.333.333.333.300,54359.15,5.450.173.588.392.110,54.648.864.497.526,5.458.391.667.163.280,5.445.362.690.403.480,53837.31,54359.15,5.185.580.261.899.560,56460.0,52833.0,28
54255.0,54387.0,53753.0,54013.0,54410.8,54906.2,5.499.486.666.666.660,54417.35,5.433.882.392.261.410,5.453.325.277.070.300,5.451.255.208.767.870,5.441.166.243.698.390,538.664.775,54417.35,5.200.466.425.378.650,56460.0,53602.0,23
54014.0,54531.0,54008.0,54437.0,54283.6,54742.2,55012.6,54518.35,5.437.154.928.174.270,54.515.752.266.938.800,5.450.310.807.671.890,5.441.407.553.822.350,539.052.825,54518.35,5.228.674.839.801.500,56460.0,53602.0,23
54436.0,54539.0,53731.0,53832.0,54142.2,54479.4,54936.0,54594.35,5.419.169.952.116.180,5.439.143.367.294.990,5.441.921.956.712.900,5.435.863.977.267.840,5.395.205.499.999.990,54594.35,5.257.505.286.733.670,56460.0,53602.0,23
53840.0,53857.0,53073.0,53385.0,53984.6,54273.9,5.476.346.666.666.660,54636.2,5.392.279.968.077.450,5.420.844.573.241.360,5.428.994.212.123.790,5.426.591.217.528.040,54.003.475,54636.2,5.275.855.492.172.180,56460.0,53073.0,23
53390.0,53891.0,52558.0,52741.0,53681.6,54060.3,54589.0,54623.4,5.352.886.645.384.970,5.394.163.741.742.930,54.096.324.356.083.100,541.206.824.443.014,54.055.030.000.000.000,54623.4,5.269.833.975.159.680,56460.0,52558.0,23
52739.0,52868.0,51735.0,52249.0,53328.8,53869.8,54380.4,54578.35,5.310.224.430.256.640,536.338.851.597.149,5.386.540.881.157.270,53.942.426.973.415.500,541.059.525,54578.35,52.482.851.846.819.700,56460.0,51735.0,23
52247.0,52646.0,52072.0,52624.0,52966.2,53624.9,54150.2,54501.0,5.294.282.953.504.430,5.345.026.967.613.030,5.371.023.271.012.610,5.381.686.249.975.690,54.152.135,54501.0,5.224.314.916.347.820,55440.0,51735.0,23
52624.0,52811.0,51636.0,51804.0,52560.6,53351.4,53839.8,54342.15,5.256.321.969.002.950,53.150.947.916.833.900,5.347.195.362.136.040,5.362.516.130.930.380,54188.6,54342.15,5.181.121.362.980.380,55073.0,51636.0,23
51804.0,52271.0,51290.0,52230.0,52329.6,53157.1,53625.8,54155.0,5.245.214.646.001.970,5.298.350.284.104.590,5.331.670.941.869.030,5.349.228.880.365.580,542.150.325,54155.0,51.580.929.371.602,55073.0,51290.0,23
52233.0,53566.0,52233.0,53452.0,52471.8,53076.7,53530.8,54059.7,5.278.543.097.334.640,5.306.868.414.267.390,5.333.362.074.135.400,5.348.845.177.473.620,54.236.045,54059.7,5.153.009.306.611.060,55073.0,51290.0,23
53452.0,54317.0,53452.0,54307.0,52883.4,53106.1,53541.0,54006.15,5.329.262.064.889.760,532.938.324.803.696,534.552.931.486.848,5.356.640.874.857.090,54251.21,54006.15,5.154.605.054.876.200,54539.0,51290.0,23
54304.0,54304.0,52831.0,53033.0,52965.2,52965.7,53405.0,53853.95,5.320.608.043.259.840,5.324.640.839.302.960,53.402.506.505.099.200,53.515.607.915.373.600,542.550.775,53853.95,51.553.699.972.289.700,54437.0,51290.0,23
53027.0,53027.0,52190.0,52688.0,53142.0,52851.3,53281.6,53665.35,5.303.338.695.506.560,5.314.487.959.429.690,5.331.319.319.196.180,5.343.678.811.390.950,5.424.444.249.999.990,53665.35,5.164.979.575.613.040,54437.0,51290.0,23
52686.0,53221.0,52096.0,52801.0,53256.2,52792.9,5.319.013.333.333.330,53533.4,5.295.592.463.671.040,5.308.235.603.169.750,5.324.916.904.296.650,53.376.236.864.965.700,542.242.625,53533.4,51.659.271.039.661.200,54437.0,51290.0,23
52807.0,52995.0,52116.0,52264.0,53018.6,52745.2,53.057.333.333.333.300,53402.75,52.725.283.091.140.200,5.293.356.402.593.430,5.312.602.291.259.570,5.327.030.954.449.280,54.194.815,53402.75,5.155.740.321.687.750,54437.0,51290.0,23
52259.0,52410.0,51433.0,51447.0,52446.6,52665.0,5.288.626.666.666.660,53267.4,5.229.918.872.742.680,5.266.327.965.758.260,5.291.614.504.852.120,5.309.666.101.644.580,541.575.625,53267.4,5.127.136.829.684.990,54307.0,51290.0,23
51448.0,52113.0,51448.0,51861.0,52212.2,52588.7,5.271.453.333.333.330,53106.8,5.215.312.581.828.450,5.251.741.062.893.120,5.278.425.191.745.610,5.297.897.901.487.960,54.105.442.500.000.000,53106.8,51.202.980.932.971.800,54307.0,51290.0,23
51847.0,52482.0,51847.0,52482.0,51980.2,52618.2,52522.0,52887.65,5.219.472.258.590.420,5.241.124.182.597.870,52.643.958.499.302.300,5.283.410.753.825.740,539.740.325,52887.65,51.101.503.726.600.300,54307.0,51290.0,23
52479.0,52479.0,51245.0,51245.0,51776.4,52397.5,5.242.226.666.666.660,52737.1,5.187.814.839.060.280,5.219.919.785.761.890,52.469.088.686.889.500,5.268.276.396.318.530,5.389.293.000.000.000,52737.1,5.093.021.296.424.500,54307.0,51245.0,21
51240.0,51257.0,50224.0,50349.0,51556.8,52001.7,52295.6,52553.9,513.684.322.604.019,518.627.982.471.428,5.220.407.760.102.830,5.246.050.072.859.620,5.379.975.749.999.990,52553.9,5.056.754.354.659.610,54307.0,50224.0,21
50359.0,50744.0,50114.0,50216.0,51227.8,51720.0,52.135.066.666.666.600,52342.85,5.098.428.817.360.120,5.156.338.038.402.590,5.195.556.790.089.980,5.224.673.875.444.420,536.909.825,52342.85,5.030.535.504.050.220,54307.0,50114.0,21
50220.0,51124.0,50220.0,50788.0,51016.0,51530.0,52.067.333.333.333.300,52190.65,5.091.885.878.240.080,5.142.240.213.238.480,5.180.962.191.328.730,5.210.781.125.402.090,535.707.975,52190.65,50.166.119.311.178.800,54307.0,50114.0,21
50788.0,51365.0,50610.0,50944.0,50708.4,51344.3,51981.6,52068.6,5.092.723.918.826.720,5.133.541.992.649.660,5.170.141.917.412.640,5.199.697.208.697.130,534.424.175,52068.6,5.005.249.668.916.040,54307.0,50114.0,21
50942.0,51298.0,50832.0,51165.0,50692.4,51234.4,5.182.913.333.333.330,51989.8,5.100.649.279.217.810,5.130.443.448.531.540,5.163.436.677.736.060,5.191.773.665.011.690,533.107.375,51989.8,4.996.181.848.135.190,53033.0,50114.0,21
51167.0,51334.0,50956.0,50993.0,50821.2,51189.0,51608.2,51927.0,5.100.199.519.478.540,5.124.781.003.343.990,51.554.195.930.190.500,5.182.966.649.296.290,53.178.170.000.000.000,51927.0,4.985.764.773.419.840,52801.0,50114.0,21
50991.0,51039.0,50068.0,50068.0,50791.6,51009.7,5.141.053.333.333.330,51799.2,506.906.634.631.903,51.033.299.118.269.000,51.368.421.438.916.700,5.166.188.873.172.830,53043.08,51799.2,49.605.823.187.872.600,52801.0,50068.0,21
50077.0,50331.0,49842.0,50122.0,50658.4,50837.2,5.123.946.666.666.660,51715.1,505.011.089.754.602,5.086.760.836.949.280,5.121.261.875.905.210,5.151.523.266.203.990,529.117.275,51715.1,4.940.312.985.313.870,52482.0,49842.0,21
50133.0,50519.0,50006.0,50051.0,50479.8,50594.1,5.105.613.333.333.330,51606.15,503.510.726.503.068,50.719.134.120.494.100,5.106.741.641.417.060,5.137.578.193.232.180,52.784.285,51606.15,49.198.132.784.534.600,52482.0,49842.0,21
50049.0,50611.0,50049.0,50280.0,50302.8,50497.6,5.092.386.666.666.660,51447.55,5.032.738.176.687.120,5.063.929.155.313.150,5.096.898.936.239.920,5.127.142.174.829.120,52.653.677.500.000.000,51447.55,4.913.060.516.035.070,52482.0,49842.0,21
50279.0,50563.0,50049.0,50090.0,50122.2,50471.7,50833.4,51236.7,5.024.825.451.124.740,5.053.942.036.165.300,5.085.911.569.209.930,511.589.053.913.111,52.515.205,51236.7,4.925.586.683.186.670,52482.0,49842.0,21
