Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,RSI,CMO,CCI,MACD,ema_sinal,ROC,PPO,TMA,Slow_Stochastic_%K,Slow_Stochastic_%D,Fast_Stochastic_%K,Fast_Stochastic_%D,Chaikin_Oscillator,bb_high_band,bb_middle_band,bb_lower_band,Highest High,lowest_low,wr,mes,ano,Mês,Ibovespa: (Brasil)
69313.0,69528.0,68081.0,69386.0,1787200.0,69549.4,70339.0,70538.46666666666,70200.7,69615.21700533414,69953.06544665464,70022.34598225186,69958.68914716261,46.62011971434505,-15.841902313624676,-90.75123844543212,192.5465932240768,629.6779324184015,-1.401125447621213,0.2758089378255707,69673.36,33.393039918116685,26.45456172291325,33.393039918116685,26.45456172291325,-0.005471325643454654,0.0,70200.7,68251.27350997896,71785.0,68081.0,-66.60696008188332,4,2010,2010-04-01,74
69388.0,69709.0,68832.0,69509.0,1366800.0,69346.4,70111.4,70480.93333333333,70230.5,69579.81133688943,69872.32627453562,69958.17773447037,69915.8616093376,47.7124352854687,-29.142038330646606,-65.6258899676376,138.78614329363336,586.9886827534,-2.2871682411156096,0.19886486581818258,69750.2675,36.54042988741044,31.988346669229056,36.54042988741044,31.988346669229056,0.005779362715571789,0.0,70230.5,68343.5005299429,71785.0,68081.0,-63.45957011258956,4,2010,2010-04-01,74
69509.0,69810.0,68813.0,68872.0,1179400.0,69236.6,69856.9,70330.0,70252.0,69343.87422459296,69690.4487700746,69822.40551766158,69816.44621797212,42.82494055432604,-39.861523244312565,-83.20766198375607,44.269709378961124,537.9588040328215,-3.3917800533034086,0.06349530444394423,69822.4475,20.240532241555783,30.05800068236096,20.240532241555783,30.05800068236096,0.0017948134266091728,0.0,70252.0,68438.63958353674,71785.0,68081.0,-79.75946775844422,4,2010,2010-04-01,74
68868.0,68868.0,66499.0,66511.0,2062200.0,68719.2,69446.6,70011.4,70143.4,68399.58281639531,69112.36717551558,69408.47982795388,69501.64181626048,30.396441160404223,-55.69051378598324,-211.2016255657147,-218.62800618812616,476.31620924281333,-6.449026668166985,-0.3146476506804099,69883.7475,0.2185792349726776,18.999847121312957,0.2185792349726776,18.999847121312957,-0.015969516884943993,0.0,70143.4,67788.03078053657,71785.0,66499.0,-99.78142076502732,4,2010,2010-04-01,74
66513.0,67253.0,65914.0,66656.0,1855600.0,68186.8,69033.0,69715.4,69979.25,67818.38854426355,68665.75496178548,69064.41984945965,69230.62830994996,31.707291060358557,-51.23219814241485,-212.998196639439,-410.5435610490822,401.39055776553226,-5.843798115632901,-0.5926373104459333,69930.0625,12.213991769547325,10.891034415358584,12.213991769547325,10.891034415358584,-0.02036239322369057,0.0,69979.25,67174.96414616918,71785.0,65914.0,-87.78600823045268,4,2010,2010-04-01,74
66661.0,68012.0,66661.0,67978.0,1609400.0,67905.2,68727.3,69527.73333333334,69880.15,67871.59236284238,68540.70860509721,68928.61736827719,69111.33037566901,42.36483634156795,-45.29446757882213,-129.83662102123313,-450.76750219600217,319.35181842161103,-5.3033363516054886,-0.651605296127052,69965.97,33.97530864197531,15.46929321549843,33.97530864197531,15.46929321549843,-0.008211978978032324,0.0,69880.15,66943.20224595403,71417.0,65914.0,-66.0246913580247,4,2010,2010-04-01,74
67975.0,67975.0,67243.0,67530.0,2120200.0,67509.4,68427.9,69244.06666666667,69738.05,67757.72824189492,68356.94340417045,68753.79019724255,68960.72748274816,40.082056222509394,-45.81025338833234,-111.37216679063926,-512.8829261464853,233.55763545877755,-5.442681714437739,-0.7427066241712182,69987.94499999999,28.385736869840155,24.858345760454256,28.385736869840155,24.858345760454256,-0.006112506711750597,0.0,69738.05,66639.47771748091,71035.0,65914.0,-71.61426313015984,4,2010,2010-04-01,74
67534.0,67969.0,66723.0,67119.0,1776000.0,67158.8,68197.7,68957.53333333334,69537.2,67544.81882792995,68131.86278523036,68549.44142258723,68785.32486534357,38.05609440753018,-43.18546892376127,-113.26967699542077,-588.4903617071541,145.76743847592687,-4.9494434531396045,-0.8539681480386289,69991.575,22.765917249197052,28.37565425367083,22.765917249197052,28.37565425367083,-0.009830238547146606,0.0,69537.2,66309.07065934532,71035.0,65914.0,-77.23408275080294,5,2010,2010-05-01,79
67116.0,67116.0,64588.0,64869.0,2820000.0,66830.4,67774.8,68574.53333333334,69216.15,66652.87921861997,67538.61500609756,68089.38624476382,68412.34154483466,29.319174095163945,-58.268568617806196,-172.1556560006512,-820.507693138381,50.93070714233012,-8.36676460617019,-1.1958498869188035,69973.045,4.245354283124339,18.465669467387173,4.245354283124339,18.465669467387173,-0.028160964506296175,0.0,69216.15,65507.715922118135,71035.0,64588.0,-95.75464571687566,5,2010,2010-05-01,79
64859.0,65612.0,63533.0,64914.0,2681200.0,66482.0,67334.4,68182.66666666667,68907.05,66073.25281241332,67061.41227771618,67692.46296416834,68079.16615961232,29.666957012043753,-61.41266178388681,-176.13452921589487,-989.3473950501502,-51.37592499887102,-8.616879003308227,-1.4477066979821847,69932.7575,18.332669587149873,15.114647039823746,18.332669587149873,15.114647039823746,-0.02616580250040643,0.0,68907.05,64861.652146884015,70524.0,63533.0,-81.66733041285012,5,2010,2010-05-01,79
64915.0,65533.0,60774.0,63414.0,3207600.0,65569.2,66737.2,67674.6,68538.1,65186.83520827555,66398.24640904051,67157.6550936473,67634.86462060161,25.21344831590966,-64.8959474260679,-188.9551512057215,-1230.0127182567958,-163.99764129955673,-10.081674323634507,-1.809530690925991,69870.98,27.082478457119407,16.55350077579786,27.082478457119407,16.55350077579786,-0.02013888616203463,0.0,68538.1,63939.82798107861,69509.0,60774.0,-72.91752154288059,5,2010,2010-05-01,79
63416.0,63945.0,61663.0,62871.0,2903400.0,64637.4,66073.4,67164.4,68092.4,64414.89013885037,65756.92888012405,66621.8232069414,67181.16322816336,23.819474148058575,-63.00500192381684,-171.15918691217996,-1447.867171273334,-287.43032093094666,-9.435185318563546,-2.141938312166711,69782.4025,23.207171314741036,22.874106453003424,23.207171314741036,22.874106453003424,-0.014454490733997495,0.0,68092.4,63126.08907940759,69509.0,60774.0,-76.79282868525897,5,2010,2010-05-01,79
62872.0,66083.0,62872.0,65453.0,2377400.0,64304.2,65731.5,66899.86666666667,67794.2,64760.92675923358,65701.66908373786,66475.72030607372,67016.57625405258,40.62847127604253,-28.80284472540498,-96.85005080563224,-1396.079438778892,-410.7732006089541,-5.275116501201192,-2.0701866776496507,69675.08499999999,51.7817618415228,34.02380387112774,51.7817618415228,34.02380387112774,0.0009321250426517823,0.0,67794.2,62947.423273143744,69509.0,60774.0,-48.2182381584772,5,2010,2010-05-01,79
65449.0,65733.0,64425.0,64425.0,2401600.0,64215.4,65522.9,66588.33333333333,67484.75,64648.951172822395,65469.54743214915,66219.3802678145,66769.75946795233,37.116976779167196,-36.3440540741291,-86.27672554403624,-1421.6009653000074,-530.145754190521,-7.058772613174067,-2.1150297252615475,69549.1125,40.40504648074369,38.464659879002504,40.40504648074369,38.464659879002504,-0.012388959342905312,0.0,67484.75,62607.4295522546,69509.0,60774.0,-59.59495351925631,5,2010,2010-05-01,79
64438.0,65351.0,64438.0,65224.0,1981400.0,64277.4,65379.7,66315.4,67206.35,64840.63411521494,65424.90244448566,66094.95773433769,66622.5442805283,41.359256734801114,-29.322248837536986,-73.09627918488596,-1361.6579907476116,-639.8046779450074,-5.998328193007235,-2.03030092253527,69404.8,49.247454625940684,47.144754316069054,49.247454625940684,47.144754316069054,-0.005066240732604193,0.0,67206.35,62482.70245705235,69509.0,60774.0,-50.752545374059316,5,2010,2010-05-01,79
65223.0,65427.0,64738.0,64788.0,1798200.0,64552.2,65060.7,66008.86666666667,66894.0,64823.0894101433,65309.102000033716,65931.58801754548,66447.82577762083,39.78208897877282,-32.54291031915626,-65.36607403819156,-1333.9572785969067,-737.7524931739547,-6.791926225380886,-1.9940165010806938,69242.1375,44.42231075697211,44.69160395455216,44.42231075697211,44.69160395455216,-0.014216558750646084,0.0,66894.0,62403.94797357587,68872.0,60774.0,-55.57768924302789,5,2010,2010-05-01,79
64787.0,64787.0,63050.0,63412.0,2220800.0,64660.4,64648.9,65602.4,66538.4,64352.72627342887,64964.174363663944,65616.63951535229,66158.69951308552,35.217698755243106,-35.81267217630854,-96.61874577988101,-1406.819030859493,-827.2017564279026,-7.927750029039378,-2.111079839141804,69059.6925,32.592043489004205,42.087269623972325,32.592043489004205,42.087269623972325,-0.027580868195936768,0.0,66538.4,62128.83691960355,67978.0,60774.0,-67.4079565109958,5,2010,2010-05-01,79
63406.0,63593.0,61825.0,62866.0,2746000.0,64143.0,64223.6,65202.0,66210.65,63857.15084895259,64582.68811572504,65272.80957593325,65845.10908326786,33.57170756778011,-27.138708956890778,-116.44077421664956,-1491.4278791465913,-911.0183298191769,-5.4802964923095425,-2.2474719697689443,68861.55,28.903011881735285,35.305788709237184,28.903011881735285,35.305788709237184,-0.02662364287010356,0.0,66210.65,61732.92802225334,67978.0,60774.0,-71.09698811826472,5,2010,2010-05-01,79
62871.0,63529.0,60810.0,60841.0,2787000.0,63426.2,63820.8,64824.0,65797.8,62851.76723263506,63902.38118559321,64718.83337894159,65368.527265813784,28.29059237146234,-37.97923061850957,-135.47011412847613,-1702.2589952786948,-996.3105634079732,-8.723895823331732,-2.581080481321032,68642.0925,0.9256700746062447,20.8069084817819,0.9256700746062447,20.8069084817819,-0.04736091873315733,0.0,65797.8,60953.47508934471,67978.0,60774.0,-99.07432992539376,5,2010,2010-05-01,79
60841.0,60850.0,59068.0,59689.0,3203000.0,62319.2,63298.3,64359.53333333333,65316.35,61797.51148842338,63136.31187912171,64090.104206573895,64827.61990716485,25.803755685312595,-54.74539330295226,-176.9782021295913,-1939.938542159638,-1088.6427120548694,-12.193650887051694,-2.9623022609542193,68397.8725,6.972044459413944,12.266908805251816,6.972044459413944,12.266908805251816,-0.06083534465445913,0.0,65316.35,60069.88134861216,67530.0,59068.0,-93.02795554058605,5,2010,2010-05-01,79
59684.0,59684.0,57634.0,58192.0,3369200.0,61000.0,62776.1,63707.13333333333,64756.65,60595.67432561559,62237.346082917764,63352.841180752155,64195.656106482485,22.97720702614346,-57.67757875231625,-195.96146198155185,-2223.46595305315,-1193.1282168288142,-13.827928328150453,-3.423502047246099,68125.67,5.399129172714078,4.432281235578079,5.399129172714078,4.432281235578079,-0.07561834368912031,0.0,64756.65,59002.41335992381,67119.0,57634.0,-94.60087082728592,5,2010,2010-05-01,79
58192.0,60303.0,57997.0,60259.0,2558200.0,60369.4,62514.9,63222.4,64294.15,60483.4495504104,61877.64679511453,62966.11103315814,63820.73647729368,33.76568018475979,-38.43998655160821,-141.9172099284191,-2255.37528121128,-1302.4888224594374,-10.220652870275183,-3.491301055145267,67828.85250000001,27.68403290445054,13.351735512192844,27.68403290445054,13.351735512192844,-0.052676562079132065,0.0,64294.15,58656.38277263106,65453.0,57634.0,-72.31596709554947,5,2010,2010-05-01,79
60255.0,60850.0,59815.0,59915.0,1792600.0,59779.2,61961.1,62742.13333333333,63846.3,60293.966366940265,61520.80192327552,62584.72215401337,63448.761574694276,32.938784100173166,-31.07904642409034,-108.43124829569763,-2282.114780124786,-1411.6646483696504,-7.636929812391127,-3.5517734490166686,67508.56749999999,26.99727778435318,20.02681328717259,26.99727778435318,20.02681328717259,-0.05197385359387104,0.0,63846.3,58312.20661083541,65453.0,57634.0,-73.00272221564683,5,2010,2010-05-01,79
59912.0,59912.0,57876.0,59184.0,2477800.0,59447.8,61437.0,62363.13333333333,63479.95,59923.977577960184,61095.928846316325,62159.6318847617,63042.59380567577,31.190769179369568,-34.46409238542042,-125.69743305719793,-2335.370914257881,-1518.485427587716,-8.827063499399205,-3.6560231065214936,67175.395,18.3453663155403,24.342225668114665,18.3453663155403,24.342225668114665,-0.04054906604909469,0.0,63479.95,57733.940655246435,65453.0,57634.0,-81.6546336844597,5,2010,2010-05-01,79
59182.0,60701.0,59179.0,60190.0,3638600.0,59548.0,60933.6,62048.2,63156.65,60012.65171864013,60931.21451062245,61913.42789916649,62770.918205135225,36.208053506140736,-19.985122737416322,-86.92104400604191,-2270.231179869188,-1616.9205563785367,-5.084050840508405,-3.569309104829309,66834.265,30.252100840336134,25.198248313409863,30.252100840336134,25.198248313409863,-0.02104357364549747,0.0,63156.65,57434.25301010187,65453.0,57634.0,-69.74789915966386,5,2010,2010-05-01,79
60191.0,62262.0,60189.0,62092.0,2388000.0,60328.0,60664.0,61960.066666666666,62862.35,60705.767812426755,61142.266417782,61935.74941177068,62706.25932845568,44.4545208338885,-4.453719055514262,-39.8260202620374,-2041.5976993097356,-1696.9061245219102,-1.23904502870958,-3.2155093223280162,66483.375,52.76364066753462,33.78703594113701,52.76364066753462,33.78703594113701,0.007130111974384185,0.0,62862.35,57573.02205497757,65453.0,57634.0,-47.23635933246538,5,2010,2010-05-01,79
62080.0,62247.0,61305.0,61947.0,2081600.0,60665.6,60517.5,61898.46666666667,62583.2,61119.511874951175,61288.58161454891,61937.15573529935,62633.9489162218,43.98767310485357,-23.289491165138838,-23.966326558187962,-1850.7697849191682,-1754.2514345495597,-5.356515362168274,-2.9202203930696484,66125.6325,53.25348808494876,45.42307653093983,53.25348808494876,45.42307653093983,0.024499504212435415,0.0,62583.2,57738.050565772486,65224.0,57634.0,-46.746511915051244,5,2010,2010-05-01,79
61950.0,63047.0,61950.0,63047.0,1197600.0,61292.0,60535.6,61738.066666666666,62379.6,61762.00791663412,61608.294048267286,62075.88626838693,62673.28711467687,48.41359688854383,-9.110141478249373,11.043915758308081,-1592.4200538733494,-1784.479177740207,-2.138921226232053,-2.51355725157593,65767.75249999999,69.45977158988836,58.49230011412391,69.45977158988836,58.49230011412391,0.0395466498057951,0.0,62379.6,57993.48703291911,65224.0,57634.0,-30.540228410111638,5,2010,2010-05-01,79
63033.0,63033.0,61605.0,61841.0,2253800.0,61823.4,60635.6,61565.8,62228.2,61788.33861108941,61650.60422130959,62046.52548483857,62594.02167518383,44.28227053781248,-21.779437326981263,-1.3939038760860283,-1468.0671870554288,-1791.1684537548301,-5.186741076904207,-2.321376870330191,65418.355,53.984344924932635,58.89920153325658,53.984344924932635,58.89920153325658,0.02876479646382547,0.0,62228.2,57989.69853839884,64788.0,57634.0,-46.01565507506737,6,2010,2010-06-01,63
61836.0,63198.0,61814.0,62943.0,1878400.0,62374.0,60961.0,61413.73333333333,62129.65,62173.22574072628,61885.58527198057,62158.584799233744,62627.257706118704,48.5986136121649,-11.389591950120384,22.257039091705835,-1266.0007849951653,-1774.4428836538023,-2.8477495832561583,-2.0025594876249904,65079.485,74.22060673843143,65.88824108441746,74.22060673843143,65.88824108441746,0.03193730287680549,0.0,62129.65,58057.11642616723,63412.0,57634.0,-25.779393261568572,6,2010,2010-06-01,63
62940.0,62940.0,61422.0,61676.0,1691000.0,62290.8,61309.4,61206.26666666667,62042.75,62007.483827150856,61847.47885889319,62098.26169932952,62536.6617341074,44.34509945213645,-10.78931013051585,-0.8566503937498487,-1194.33051802493,-1740.5340241639897,-2.737652179398221,-1.8926135184627804,64754.717500000006,67.83017284779326,65.34504150371909,67.83017284779326,65.34504150371909,0.020593223706963353,0.0,62042.75,58009.566152219806,63047.0,57634.0,-32.16982715220674,6,2010,2010-06-01,63
61675.0,62119.0,61099.0,61183.0,1627000.0,62138.0,61401.8,61057.666666666664,61958.35,61732.65588476724,61726.66452091261,61983.85398691333,62407.74156895432,42.776248503772145,-10.49448151150465,-20.75037727012529,-1163.8956305921238,-1695.7668183476349,-2.677122769064359,-1.8485545634505676,64448.015,60.20356234096692,67.41811397573052,60.20356234096692,67.41811397573052,0.002316855991777355,0.0,61958.35,57927.38077287917,63047.0,57634.0,-39.79643765903308,6,2010,2010-06-01,63
61187.0,62000.0,61187.0,61856.0,1605200.0,61899.8,61595.9,60990.333333333336,61778.5,61773.77058984483,61750.18006256486,61967.872238549164,62355.194752863434,45.60532856235806,6.911814776983312,-5.859351226340875,-1073.1002557591055,-1642.2091441216267,1.6682829013329827,-1.706570530183512,64147.23,75.88066139468009,67.97146552781341,75.88066139468009,67.97146552781341,0.0036340766047599903,0.0,61778.5,58079.99919562061,63047.0,57634.0,-24.119338605319914,6,2010,2010-06-01,63
61799.0,62684.0,61479.0,61479.0,1736400.0,61827.4,61825.4,61032.86666666667,61631.2,61675.51372656323,61700.874596643975,61906.76320873052,62271.747633543106,44.28454378223368,12.868439971243708,11.125306347795622,-1019.8092896562084,-1583.0362384383648,2.998877515120039,-1.6245030041030384,63854.552500000005,69.10496046010066,68.39639473191586,69.10496046010066,68.39639473191586,-0.011377108210210183,0.0,61631.2,58137.0238968256,63047.0,57634.0,-30.895039539899354,6,2010,2010-06-01,63
61484.0,63146.0,61484.0,63049.0,1717000.0,61848.6,62111.3,61256.86666666667,61522.45,62133.34248437549,61945.98830634506,62049.542807639205,62345.77166844376,50.689274105788535,34.73503540012873,55.71159006129912,-841.193184707714,-1515.491856651851,8.346508111080562,-1.3395464562513295,63570.3575,97.20030063885757,80.72864083121276,97.20030063885757,80.72864083121276,-0.0031709827389235956,0.0,61522.45,58362.96437889093,63049.0,57876.0,-2.7996993611424275,6,2010,2010-06-01,63
63044.0,63766.0,62371.0,63605.0,1345800.0,62234.4,62262.6,61617.73333333333,61463.3,62623.89498958366,62247.6267961005,62243.9749566843,62465.69817621102,52.76033006793993,26.828094932649133,103.14871394332089,-647.3122684693444,-1437.5362687811821,5.552697522361805,-1.029821782578591,63298.822499999995,97.26655348047538,87.85727152647786,97.26655348047538,87.85727152647786,0.009485613377119456,0.0,61463.3,58513.21626559602,63605.0,57876.0,-2.733446519524618,6,2010,2010-06-01,63
63613.0,64296.0,63529.0,63533.0,1793600.0,62704.4,62421.2,61836.0,61469.35,62926.929993055775,62481.331014991316,62405.10308709877,62567.345968952824,52.453099810106956,29.655737704918035,133.85450285686971,-493.778077473813,-1349.8943648916593,6.038554619043645,-0.7849356649756213,63045.369999999995,88.11526479750779,94.1940396389469,88.11526479750779,94.1940396389469,-0.0016807327210696117,0.0,61469.35,58502.854945226616,63605.0,57876.0,-11.884735202492212,6,2010,2010-06-01,63
63534.0,64554.0,63534.0,64442.0,1267200.0,63221.6,62560.7,62137.8,61548.15,63431.95332870385,62837.81628499289,62659.715201211424,62745.88444810018,55.94132105482859,42.47859104863468,146.03839576039167,-295.34783578245697,-1251.6216852379966,8.884157880508244,-0.46865330455777576,62812.24500000001,97.91627906976744,94.43269911591686,97.91627906976744,94.43269911591686,0.00253446433620366,0.0,61548.15,58361.85771742532,64442.0,59179.0,-2.083720930232558,6,2010,2010-06-01,63
64442.0,65097.0,63974.0,64751.0,2441000.0,63876.0,62851.7,62508.933333333334,61743.65,63871.63555246923,63185.66786953964,62921.12580106,62936.8478339954,57.093666005085446,39.04631452786576,147.75857562231116,-111.8671867561061,-1143.1369903203768,7.57767070942017,-0.17714877742039548,62609.5375,92.95028524857376,92.99394303861634,92.95028524857376,92.99394303861634,0.01212968840313249,0.0,61743.65,58286.59707735114,64751.0,60189.0,-7.049714751426243,6,2010,2010-06-01,63
64745.0,65182.0,64115.0,64541.0,1888800.0,64174.4,63011.5,62799.0,61986.25,64094.75703497949,63432.0918932597,63123.6100759275,63089.62423075775,56.021283827085135,24.516968665532087,134.26226663030272,16.408161475439556,-1027.3249795012675,3.944147394189267,0.02594099748251471,62443.032499999994,84.3007592456527,91.72244118799796,84.3007592456527,91.72244118799796,0.011619781980283994,0.0,61986.25,58459.706089881336,64751.0,61099.0,-15.699240754347294,6,2010,2010-06-01,63
64542.0,64941.0,64239.0,64438.0,1871800.0,64341.0,63287.7,62955.4,62298.55,64209.171356652994,63614.98427630339,63287.90881643656,63218.040970685586,55.4709453994053,25.042726450185988,119.61183503159823,108.5052786200904,-907.7720822521833,4.021179395289522,0.1713068618612831,62320.1275,81.77810433504776,86.34304960975807,81.77810433504776,86.34304960975807,0.0033655522046628496,0.0,62298.55,59078.404694273086,64751.0,61099.0,-18.221895664952243,6,2010,2010-06-01,63
64442.0,65517.0,64442.0,64829.0,1623000.0,64600.2,63652.3,63147.53333333333,62527.05,64415.780904435334,63835.71440788459,63480.54521438199,63371.4656401441,57.19021522849648,19.28988958649058,125.5704781048222,210.6154954300655,-786.5227249054794,2.8264627975954446,0.33193914402723895,62231.7725,84.42734268899954,83.50206875656666,84.42734268899954,83.50206875656666,-0.004273763154775514,0.0,62527.05,59269.87800730525,64829.0,61099.0,-15.572657311000453,6,2010,2010-06-01,63
64834.0,65831.0,64690.0,64811.0,1931800.0,64674.0,63947.8,63265.13333333333,62771.85,64547.520602956894,64013.03906099648,63646.85206258424,63508.56415060657,57.080952457721175,36.8944099378882,120.36308821601811,286.7803035241377,-665.9910150664042,4.802639025888973,0.4512611958274424,62178.05,78.44463229078613,81.55002643827781,78.44463229078613,81.55002643827781,-0.020452785497137613,0.0,62771.85,59601.96266604077,64829.0,61099.0,-21.55536770921386,6,2010,2010-06-01,63
64812.0,65161.0,64247.0,65160.0,1762200.0,64755.8,64315.9,63486.4,63070.65,64751.680401971265,64221.577413542575,63835.99555476121,63665.84375531071,58.727407342711544,30.38234891051117,96.4335968916464,371.0258904522707,-547.3700445486492,3.5222344025546923,0.5827322870213997,62157.585,85.81994928148774,82.89730808709112,85.81994928148774,82.89730808709112,-0.009752361653486172,0.0,63070.65,60197.11933024976,65160.0,61099.0,-14.180050718512257,6,2010,2010-06-01,63
65154.0,65154.0,63736.0,63937.0,1786400.0,64635.0,64404.7,63552.666666666664,63258.0,64480.12026798085,64169.83606562574,63848.62111041606,63691.66815956683,51.300513965744805,31.173307596856475,58.878574777308884,335.2407988381019,-436.14818968181584,3.66593164277839,0.5263648375666238,62162.652500000004,59.97464074387151,74.74640743871511,59.97464074387151,74.74640743871511,-0.01582415776934127,0.0,63258.0,60687.54050800343,65160.0,61099.0,-40.02535925612849,6,2010,2010-06-01,63
63937.0,64869.0,63806.0,64824.0,1257200.0,64712.2,64526.6,63762.53333333333,63394.6,64594.74684532057,64288.77496278469,63970.54347161405,63799.50928722713,55.678392523802714,47.61344318033215,64.38887134284664,374.1414729428143,-332.55461606205733,5.95099946063449,0.5866692854086442,62189.26499999999,78.3161068044789,74.70356560994604,78.3161068044789,74.70356560994604,-0.006675577732108454,0.0,63394.6,60796.29598391657,65160.0,61187.0,-21.6838931955211,6,2010,2010-06-01,63
64825.0,65105.0,64225.0,64225.0,943200.0,64591.4,64595.8,63965.333333333336,63508.5,64471.49789688039,64277.17951500566,64002.35053766229,63840.032212253114,52.261664159331424,31.282186715964606,59.47702561645966,352.572012791883,-238.84966379125427,3.829862907397827,0.5525579187535864,62235.52999999999,63.09742647058824,67.1293913396462,63.09742647058824,67.1293913396462,-0.010700589908746316,0.0,63508.5,60975.10413673755,65160.0,61479.0,-36.90257352941177,6,2010,2010-06-01,63
64216.0,64216.0,61670.0,61978.0,2196000.0,64024.8,64349.4,63973.46666666667,63455.05,63640.331931253604,63859.14687591371,63749.30672045451,63662.69581108615,41.87953267110382,5.284337604574812,-52.380657544423755,152.40708517742314,-163.22822437919322,0.811659265765546,0.23936374468431065,62289.302500000005,11.364159190246147,50.92589748843775,11.364159190246147,50.92589748843775,-0.026431675062856156,0.0,63455.05,60841.13405070185,65160.0,61484.0,-88.63584080975386,6,2010,2010-06-01,63
61972.0,62645.0,60936.0,60936.0,1958400.0,63180.0,63967.9,63937.26666666667,63409.8,62738.88795416908,63327.66562574758,63397.6433803977,63403.01049574462,38.09968731971823,-23.701626472237802,-112.6560407510912,-89.27662831170892,-111.87243931277477,-3.351361639359863,-0.1406615591965544,62348.38249999999,0.0,24.820528553611453,0.0,24.820528553611453,-0.04895098703543155,0.0,63409.8,60657.99015191906,65160.0,60936.0,-100.0,6,2010,2010-06-01,63
60935.0,61381.0,60056.0,61236.0,2130000.0,62639.8,63637.4,63816.4,63324.45,62237.92530277939,62947.362784702564,63127.437957847986,63196.62854376894,39.78475323606289,-27.358817415405934,-131.81078221591355,-253.68094368567836,-84.67707704518311,-3.724549956764405,-0.4007364436521607,62408.1225,20.432900432900432,10.599019874382185,20.432900432900432,10.599019874382185,-0.0385712393208307,0.0,63324.45,60418.45278905927,65160.0,60056.0,-79.56709956709956,7,2010,2010-07-01,59
61236.0,61812.0,60764.0,61430.0,1143800.0,61961.0,63336.6,63671.4,63312.15,61968.616868519595,62671.47864202937,62915.25821311699,63028.37820626713,40.905066450580634,-23.949436282883497,-103.52418955941808,-364.12100907912827,-78.44980247528224,-3.3100908189444853,-0.5764610347917082,62471.592500000006,23.792207792207794,14.741702741702733,23.792207792207794,14.741702741702733,-0.02793610227982614,0.0,63312.15,60376.41750026586,65160.0,60056.0,-76.20779220779221,7,2010,2010-07-01,59
61436.0,61667.0,60796.0,60865.0,760000.0,61289.0,62940.2,63493.53333333333,63296.25,61600.74457901307,62343.02797984221,62658.97593647736,62822.34218662264,38.64973238052802,-42.39658646438308,-112.49028525888231,-491.56982374260406,-90.98914760123856,-5.550727786226374,-0.7803372813155611,62538.4875,14.00865800865801,19.4112554112554,14.00865800865801,19.4112554112554,-0.027097510062433133,0.0,63296.25,60311.5277767445,65160.0,60056.0,-85.991341991342,7,2010,2010-07-01,59
60870.0,62451.0,60870.0,62065.0,1786600.0,61306.4,62665.6,63335.066666666666,63306.7,61755.496386008715,62292.477438052716,62584.72894441769,62750.21435932525,45.520206562423866,-28.795025728987994,-78.51433944522758,-490.0944526243329,-114.9785406827744,-4.148198483421106,-0.7788465138269961,62614.8975,34.78787878787879,24.196248196248188,34.78787878787879,24.196248196248188,-0.01568754296000484,0.0,63306.7,60340.81712301459,65160.0,60056.0,-65.21212121212122,7,2010,2010-07-01,59
62067.0,63313.0,62004.0,63284.0,1732200.0,61776.0,62478.0,63237.26666666667,63396.95,62264.99759067248,62472.75426749767,62672.137826365484,62801.051087008556,51.466166628867576,-12.160201218922316,-27.792661506092234,-386.1112478721334,-141.1770605425317,-1.947599200508204,-0.6133401542520333,62703.185,55.8961038961039,34.897546897546896,55.8961038961039,34.897546897546896,0.005852182469735932,0.0,63396.95,60551.62285009346,65160.0,60056.0,-44.103896103896105,7,2010,2010-07-01,59
63282.0,63596.0,62895.0,63476.0,1658000.0,62224.0,62431.9,63166.26666666667,63418.3,62668.66506044832,62655.162582498095,62772.6205980698,62865.33193586489,52.34832570548493,-9.226932668329177,-5.911299486832998,-284.9265575634636,-163.69409313361365,-1.4929079114808033,-0.45232885752680774,62797.9775,59.22077922077922,49.968253968253954,59.22077922077922,49.968253968253954,0.023906622418197812,0.0,63418.3,60577.331988917285,65160.0,60056.0,-40.77922077922078,7,2010,2010-07-01,59
63477.0,63972.0,62750.0,62960.0,1229000.0,62530.0,62245.5,63067.73333333333,63386.05,62765.77670696555,62710.587567498435,62796.043023311075,62874.34794197299,49.73211683539032,-17.71396076201308,-11.047135142132156,-243.56616991350165,-181.29987706310163,-2.882969041632603,-0.3866821934597064,62894.115000000005,50.28571428571429,55.13419913419913,50.28571428571429,55.13419913419913,0.021633777631752886,0.0,63386.05,60539.6530863572,65160.0,60056.0,-49.714285714285715,7,2010,2010-07-01,59
62964.0,63777.0,62964.0,63686.0,1583800.0,63094.2,62191.6,62991.53333333333,63393.7,63072.51780464371,62887.935282498715,62907.28764539719,62951.648137975564,53.2707082467408,-9.992006394884088,3.4229080333214226,-150.47109503203683,-191.33442749673134,-1.7358164509111107,-0.2386900502668209,62990.332500000004,71.10675808031341,60.204417195602296,71.10675808031341,60.204417195602296,0.02967072941196911,0.0,63393.7,60544.943000887004,65160.0,60056.0,-28.89324191968658,7,2010,2010-07-01,59
