Open_IBOVESPA,High_IBOVESPA,Low_IBOVESPA,Close_IBOVESPA,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,RSI,CMO,CCI,MACD,ema_sinal,ROC,PPO,TMA,Slow_Stochastic_%K,Slow_Stochastic_%D,Fast_Stochastic_%K,Fast_Stochastic_%D,Chaikin_Oscillator,bb_high_band,bb_middle_band,bb_lower_band,Highest High,lowest_low,wr,GoogleTrends,variation_USB,variation_gold,variation_silver,variation_oil
47092.0,47154.0,46473.0,46589.0,46921.0,47041.8,47379.2,47389.95,46963.11289122638,47117.06205299404,47257.70648761731,47414.16597836375,41.47258584734763,-29.9744081893794,-95.10908760245556,-452.2553360346574,-536.2264639341724,-3.8668675071704186,-0.9496238781692484,47790.2125,17.94871794871795,37.9750164365549,17.94871794871795,37.9750164365549,-0.0278447692803299,0.0,47389.95,46231.11170672064,48217.0,46134.0,-82.05128205128206,22,0.0,5.39990234375,0.0389995574951171,-1.9000015258789065
46592.0,47400.0,46502.0,47093.0,46996.4,47091.1,47287.86666666667,47396.4,47006.408594150926,47112.68713426785,47237.11817666514,47383.57874232911,45.81534369639165,-17.265745007680497,-59.431325003474434,-425.0908353685445,-523.065406269179,-2.3311280253852376,-0.8933239171962695,47731.3825,43.99082568807339,33.269788707332815,43.99082568807339,33.269788707332815,-0.0258905274104705,0.0,47396.4,46245.7093552259,48201.0,46134.0,-56.00917431192661,22,-0.0019999999999997,13.699951171875,0.3169994354248047,0.5199966430664062
47093.0,47218.0,46086.0,46244.0,46925.4,47000.4,47156.333333333336,47377.4,46752.27239610062,46954.74401894642,47112.978404582,47275.04743353586,40.37991817733368,-22.559309849029475,-130.73783996147395,-466.6902626487208,-512.3873236187649,-3.281534310752306,-0.982796697593137,47681.485,7.091561938958707,23.010368525250016,7.091561938958707,23.010368525250016,-0.0406789741104044,0.0,47377.4,46165.40587461383,48201.0,46086.0,-92.9084380610413,22,-0.0010999999999996,-11.4000244140625,-0.5780010223388672,0.6100006103515625
46242.0,46242.0,45203.0,45533.0,46510.6,46824.8,47004.333333333336,47267.15,46345.848264067085,46696.2451064107,46915.481104009246,47109.13815415149,36.47700925011991,-36.65842264358341,-211.7153776539301,-550.681947695608,-507.0851356855736,-5.535154872305554,-1.1632173017663563,47630.035,10.665804783451842,20.582730803494645,10.665804783451842,20.582730803494645,-0.0520226540223862,0.0,47267.15,45826.78014820137,47607.0,45203.0,-89.33419521654815,22,0.0041999999999999,5.4000244140625,0.0790004730224609,-1.6299972534179688
45533.0,46050.0,45401.0,45698.0,46231.4,46656.6,46837.46666666667,47148.35,46129.8988427114,46514.745996154204,46763.29596600809,46974.7440442323,37.975268280717465,-27.544734526254032,-174.4224684254795,-597.0494280292551,-507.2903071020784,-3.947368421052632,-1.2644113931726748,47576.7,18.94374282433984,12.23370318225013,18.94374282433984,12.23370318225013,-0.0542260155719336,0.0,47148.35,45605.477189308775,47607.0,45203.0,-81.05625717566016,22,0.0,6.5,-0.2159996032714843,-0.910003662109375
45687.0,45916.0,45508.0,45862.0,46086.0,46503.5,46723.2,47055.9,46040.59922847427,46396.064905944346,46650.63397025708,46868.76842097208,39.50261335502972,-12.287712287712289,-146.24633840145108,-613.4906228430264,-511.6696294382794,-1.5836909871244635,-1.3020027761099635,47523.0325,25.220053578262537,18.27653372868474,25.220053578262537,18.27653372868474,-0.0359038058660999,0.0,47055.9,45439.146227785415,47607.0,45203.0,-74.77994642173746,22,-0.0002999999999997,21.2000732421875,0.2129993438720703,-1.4900054931640625
45864.0,46176.0,45250.0,45444.0,45756.2,46376.3,46646.13333333333,46904.95,45841.73281898285,46222.96219577265,46499.80472397494,46733.07619040331,37.00163298826031,-29.065213689766733,-144.6912104572009,-652.7252840464862,-520.1146219177763,-3.620283769167144,-1.3889272844221094,47464.9175,9.223115193264448,17.795637198622273,9.223115193264448,17.795637198622273,-0.0370114210715817,0.0,46904.95,45278.17177603403,47607.0,45203.0,-90.77688480673557,22,0.0,5.39990234375,-0.0159988403320312,0.0999984741210937
45444.0,45562.0,44905.0,44966.0,45500.6,46213.0,46500.46666666667,46742.4,45549.8218793219,45994.42361472307,46308.07913347807,46564.78321988871,34.3253288861234,-37.38934492193787,-169.64901392911338,-714.1572803278759,-533.2811234410583,-4.912347480386559,-1.5245232330971463,47403.395,2.095499828237719,12.179556199921567,2.095499828237719,12.179556199921567,-0.0532649035978709,0.0,46742.4,45025.3304731696,47607.0,44905.0,-97.90450017176228,22,0.0022999999999999,2.9000244140625,0.16400146484375,0.6399993896484375
44979.0,45499.0,44969.0,45118.0,45417.6,45964.1,46355.73333333333,46607.65,45405.88125288127,45835.0738665916,46159.31924179332,46426.99434180407,35.91273012280112,-36.05355435129104,-139.49718846017245,-742.0238611143941,-550.0573939228923,-4.774166314900802,-1.5883470985788457,47339.842500000006,7.3246217331499315,6.2144122515507005,7.3246217331499315,6.2144122515507005,-0.06457316229978,0.0,46607.65,44826.02273539908,47607.0,44905.0,-92.67537826685007,22,0.0021000000000004,-13.199951171875,-0.1210002899169921,-1.30999755859375
45115.0,46217.0,45074.0,46150.0,45508.0,45869.7,46273.73333333333,46505.1,45653.92083525418,45892.33316357495,46158.154336569154,46400.61392829892,45.53781676179455,-17.04374057315233,-70.3509768250705,-673.0757536267483,-565.7149414194203,-2.622750195176503,-1.4420553376132672,47273.615000000005,42.81292984869326,17.411017136693637,42.81292984869326,17.411017136693637,-0.0417332116162604,0.0,46505.1,44872.22965610578,47607.0,44905.0,-57.18707015130674,22,0.0019,-0.300048828125,-0.2339992523193359,1.7299957275390625
46152.0,46803.0,45909.0,46567.0,45649.0,45867.5,46218.66666666666,46454.65,45958.28055683612,46014.99986110677,46209.26004449801,46416.46022084188,48.87880476916487,-2.118583819138347,-5.085870252729332,-578.1212448700317,-576.2320239552226,-0.3189485401147358,-1.2388284841920096,47207.695,57.152682255845946,35.76341127922971,57.152682255845946,35.76341127922971,-0.0177655389543896,0.0,46454.65,44896.6109408076,47607.0,44905.0,-42.84731774415405,22,0.0,-15.699951171875,0.0249996185302734,0.8400039672851562
46565.0,47484.0,46151.0,47278.0,46015.8,45886.0,46256.13333333333,46488.55,46398.18703789075,46244.636249996445,46342.85253893576,46498.51162838074,54.054204234182464,8.90258292906779,51.08109037159297,-440.42046171453694,-577.5304942885087,1.4571128135796907,-0.9428412856823388,47148.325,81.60247592847317,60.52269601100412,81.60247592847317,60.52269601100412,0.0138109418547361,0.0,46488.55,44890.34957765956,47607.0,44905.0,-18.397524071526824,22,0.0,-3.199951171875,-0.0760002136230468,-0.9599990844726562
47272.0,47832.0,46721.0,47381.0,46498.8,45999.7,46308.26666666667,46500.05,46725.79135859384,46451.24784090618,46472.62097156879,46582.558139963534,54.76859407808856,-3.3620946146980057,81.11073317460041,-319.29967192929325,-568.0322824074433,-0.4747201041863591,-0.6828245400538918,47094.9025,84.59173214895797,74.4489634444257,84.59173214895797,74.4489634444257,0.0302211260213035,0.0,46500.05,44879.79045598577,47381.0,44905.0,-15.408267851042025,22,0.0001000000000002,-3.0999755859375,-0.1690006256103515,0.8700027465820312
47382.0,48142.0,47382.0,47993.0,47073.8,46245.7,46334.0,46535.25,47148.19423906256,46731.56641528687,46662.66835012269,46716.88593615749,58.86154341424552,13.1798856472658,125.24349169489405,-171.94521073653596,-546.1099439367251,1.9089480613241605,-0.3669901488163417,47045.82,95.39697250540624,87.19706019427913,95.39697250540624,87.19706019427913,0.0454825190447187,0.0,46535.25,44820.147568665576,47993.0,44905.0,-4.60302749459376,22,0.0043999999999999,-21.800048828125,-0.1170005798339843,0.1100006103515625
47993.0,48441.0,47950.0,48180.0,47479.8,46493.9,46406.4,46575.25,47492.12949270838,46994.9179761438,46852.33480635735,46856.23013271392,60.051075713777934,24.465631247116715,147.93213149522796,-39.61969030646287,-511.820037170255,3.414969198737899,-0.0843849669612203,46999.755,92.61877828054298,90.86916097830242,92.61877828054298,90.86916097830242,0.0459754777646485,0.0,46575.25,44749.46349825087,48180.0,44905.0,-7.381221719457014,22,9.999999999976694e-05,-4.0999755859375,-0.1650009155273437,-0.2399978637695312
48182.0,48725.0,47963.0,47966.0,47759.6,46704.3,46498.2,46603.9,47650.08632847226,47171.478344117655,46991.54295556268,46961.92250102687,57.98474952197896,14.051183003380007,138.51502430720828,47.43443185734213,-467.5043180786103,1.8537786932240456,0.1008678804078415,46955.8925,80.13089005235602,89.38221361276841,80.13089005235602,89.38221361276841,0.0205249015742885,0.0,46603.9,44710.93746472114,48180.0,44905.0,-19.869109947643977,22,0.0019,-11.7999267578125,-0.2409992218017578,1.0800018310546875
47965.0,49647.0,47962.0,49647.0,48233.4,47124.6,46668.46666666667,46750.45,48315.72421898151,47621.57319064171,47323.47508611735,47217.64416759575,67.45735688174935,48.30376153300213,179.9366823053748,249.195531195277,-410.4742638890021,7.358792491998963,0.5277282599939837,46922.17,100.0,90.91655611096634,100.0,90.91655611096634,0.0451440279498999,1.0,46750.45,44438.09669871371,49647.0,44905.0,-0.0,22,0.0,0.0,0.0,0.9799957275390624
49653.0,50181.0,49606.0,49768.0,48710.8,47604.8,46903.4,46908.9,48799.81614598767,48011.83261052504,47629.04070035268,47460.535199253296,68.01633290017205,65.60805577072037,192.69329262020372,414.083053113085,-340.99273652756943,9.300946566226692,0.873424612117735,46898.765,92.172100075815,90.76766337605704,92.172100075815,90.76766337605704,0.0393407586934295,1.0,46908.9,44251.25322889406,49768.0,44905.0,-7.8278999241849885,22,0.0,1.60009765625,-0.0180015563964843,0.3300018310546875
49770.0,50418.0,49770.0,50415.0,49195.2,48134.5,47228.86666666667,47049.3,49338.21076399178,48448.77213588412,47977.28561280859,47741.91279932441,70.8951212741696,67.99769352746145,179.48645406604345,590.1620739533828,-259.2783665970144,10.322114753380893,1.2390087665988685,46881.4725,99.94558316705968,97.37256108095823,99.94558316705968,97.37256108095823,0.0548123254667623,1.0,47049.3,43992.288969602814,50415.0,44905.0,-0.0544168329403228,22,0.0019999999999997,-10.9000244140625,0.0,-0.1100006103515625
50412.0,50627.0,49774.0,50270.0,49613.2,48546.5,47533.66666666666,47208.1,49648.80717599452,48779.90447481428,48263.87491120752,47982.68300891256,69.3877756170963,63.71783752529634,150.29530873933146,709.8232774726712,-168.21710407867175,9.611443024726354,1.484140954766821,46873.4825,93.76092275428172,95.2928686657188,93.76092275428172,95.2928686657188,0.05885406614547,0.0,47208.1,43843.78301731683,50415.0,44905.0,-6.23907724571828,23,0.0005000000000001,-5.5,0.0,-1.7900009155273438
50273.0,51794.0,50201.0,51701.0,50360.2,49059.9,47922.93333333333,47463.7,50332.87145066302,49311.01275212077,48693.515547306575,48336.808436635176,75.03022262951664,78.8929517084857,163.28711296655231,909.6396246462172,-66.82362691793689,13.768594313880818,1.8905860466296287,46877.17,98.65002177384235,97.4521758983946,98.65002177384235,97.4521758983946,0.0784775835970363,1.0,47463.7,43588.40950250555,51701.0,44905.0,-1.3499782261576423,23,0.0020999999999999,10.300048828125,0.0,-0.0199966430664062
51712.0,51991.0,51059.0,51408.0,50712.4,49472.9,48320.53333333333,47679.45,50691.24763377536,49692.28316082608,49032.82610389325,48629.30287124135,72.0998708567667,83.16550477665892,145.34569789603,1032.4514108973235,42.03919997754385,14.3263799315038,2.135010168642424,46891.3225,91.69752207348334,94.70282220053582,91.69752207348334,94.70282220053582,0.0734655737567516,0.0,47679.45,43446.75570558526,51701.0,44969.0,-8.302477926516662,23,0.0266999999999999,-6.4000244140625,0.0,1.0
51428.0,52288.0,51034.0,51082.0,50975.2,49843.0,48728.26666666667,47921.35,50821.4984225169,49944.95894976679,49288.9728409066,48862.89307398027,68.87664902559862,75.30303030303031,125.435673722881,1090.8999453003637,153.66583900356432,13.218671040382995,2.246502936831667,46918.52,83.2825062378708,91.2100166950655,83.2825062378708,91.2100166950655,0.0457721332818378,0.0,47921.35,43495.85516778389,51701.0,45074.0,-16.717493762129195,23,0.0019,17.699951171875,-0.01300048828125,0.7600021362304688
51115.0,52229.0,51115.0,52155.0,51323.2,50259.2,49197.4,48252.45,51265.99894834461,50346.784595263736,49647.22623579328,49176.42706693453,73.13388212637162,75.43022233387767,121.82217813308456,1209.8564899716805,267.35451401894204,13.011917659804984,2.4778828267084263,46967.785,97.91503370434236,90.96502067189884,97.91503370434236,90.96502067189884,0.0477201338616861,0.0,48252.45,43605.90171229524,52155.0,45909.0,-2.0849662956576265,23,0.0028999999999999,-3.4000244140625,-0.0539989471435546,-0.470001220703125
52173.0,53394.0,51377.0,51629.0,51595.0,50604.1,49562.66666666666,48549.0,51386.99929889641,50579.91466885215,49894.94795631912,49410.00544151219,68.20839047745955,62.72614622057001,115.27471708051532,1247.308409700243,379.3134218560359,10.870358837803597,2.5437710122719346,47037.8175,75.63164434626536,85.60972809615951,75.63164434626536,85.60972809615951,0.0215457421827886,0.0,48549.0,43835.84623633257,52155.0,46151.0,-24.36835565373464,23,0.0021999999999997,12.0999755859375,-0.1079998016357421,1.8699951171875
51629.0,51629.0,50653.0,51185.0,51491.8,50926.0,49870.53333333333,48815.15,51319.66619926428,50689.930183606295,50056.20446177923,49579.05254232056,64.27339609391844,50.07048571062411,75.84551430320072,1227.0179375821608,484.87530350082096,8.263885951182367,2.4942847532934778,47125.78,66.89644837404465,80.14770880821747,66.89644837404465,80.14770880821747,0.0109587562687403,0.0,48815.15,44137.95206641061,52155.0,46721.0,-33.10355162595534,23,0.0,-4.0,-0.2950000762939453,1.25
51185.0,51522.0,50732.0,51127.0,51435.6,51074.0,50127.13333333333,49099.3,51255.44413284285,50769.397422950606,50190.053904056826,49726.4761097186,63.75595989151392,48.2856406290281,68.37003305684688,1192.5109530157788,580.7403337340818,7.906122707414365,2.417100501775152,47235.497500000005,62.29208250166334,68.27339174065779,62.29208250166334,68.27339174065779,0.0056319155610178,0.0,49099.3,44588.28955443757,52155.0,47382.0,-37.70791749833666,23,-0.0243999999999999,8.2999267578125,-0.1370010375976562,-0.0400009155273437
51127.0,51871.0,50518.0,51867.0,51592.6,51283.9,50426.2,49444.35,51459.2960885619,50968.96152786867,50399.67216604972,49930.33552784063,67.36579234584673,49.12503170174995,71.58715000838521,1210.9170368681516,667.3010212087315,8.072010501531473,2.445117751013401,47370.595,71.95077149155034,67.04643412241946,71.95077149155034,67.04643412241946,0.0215035364878889,0.0,49444.35,45203.10300059358,52155.0,47950.0,-28.04922850844967,23,0.0001000000000002,-0.300048828125,-0.0769996643066406,0.4000015258789062
51867.0,52110.0,51361.0,51596.0,51480.8,51402.0,50666.4,49768.25,51504.86405904127,51082.96852280164,50549.21314529351,50088.97023947486,64.81966862038438,42.86072772898369,75.89537467025471,1189.9198998651043,743.6046163387623,7.090078870900789,2.3952959297409757,47528.625,66.899852724595,67.04756890593622,66.899852724595,67.04756890593622,0.0204383219363092,0.0,49768.25,45927.54824771899,52155.0,47962.0,-33.10014727540501,23,0.0020999999999999,7.0999755859375,0.0,0.4900054931640625
51593.0,51593.0,49890.0,50454.0,51245.8,51420.4,50818.0,49983.45,51154.57603936085,50968.610609564974,50537.311502131815,50123.73497857249,55.32941802975611,27.96133962688245,30.964733931966503,1068.8090956619708,805.4470963949103,5.1870074636200645,2.1490125376681117,47702.5425,45.876288659793815,61.57563762531305,45.876288659793815,61.57563762531305,0.0110507268999986,0.0,49983.45,46513.37078044682,52155.0,47962.0,-54.123711340206185,23,0.0,-22.699951171875,-0.0019989013671875,0.1500015258789062
50469.0,51288.0,50469.0,51201.0,51249.0,51370.4,51033.66666666666,50215.15,51170.05069290724,51010.86322600771,50620.27256436534,50226.33164727988,59.5058232430233,19.5128076343546,40.80049421490069,1021.3312964069628,853.6616516313271,3.130098495377364,2.049076450958765,47890.5675,42.10665258711721,51.62759799050201,42.10665258711721,51.62759799050201,0.0208045914109428,0.0,50215.15,47086.4490379432,52155.0,49606.0,-57.89334741288279,23,-0.0002999999999997,0.4000244140625,0.0,0.0
51201.0,52338.0,50887.0,52112.0,51446.0,51440.8,51198.0,50456.85,51484.03379527149,51211.06991218812,50806.73849381967,50405.9191094437,63.93433154526645,26.77633082019648,75.5200241318091,1045.166852017348,892.1791749980748,4.709853721266677,2.0898517251045665,48088.9825,64.62472406181016,50.86922176957373,64.62472406181016,50.86922176957373,0.0337524683004288,0.0,50456.85,47532.92590557218,52155.0,49770.0,-35.375275938189844,23,0.0,-6.699951171875,0.0,0.4600067138671875
52112.0,52460.0,51682.0,51977.0,51468.0,51530.3,51345.26666666667,50686.65,51648.35586351433,51350.32992815391,50953.02118209221,50555.545860925246,62.83763917023508,18.951710749818005,86.99659415750376,1041.1614684982196,922.7896816927991,3.0982842408013487,2.075799873722153,48298.3125,60.85635359116021,55.86257674669586,60.85635359116021,55.86257674669586,0.0313124643494373,0.0,50686.65,48058.32343924391,52155.0,49774.0,-39.14364640883978,23,0.0024999999999999,-8.5999755859375,0.0,-2.2300033569335938
51975.0,51975.0,51400.0,51570.0,51462.8,51471.8,51422.26666666667,50865.5,51622.23724234289,51390.26994121683,51030.14353433069,50652.160540837125,59.52267773980838,15.286923800564445,59.15809359094868,993.6910230801222,945.2164596329156,2.5860354087925206,1.9770311283413888,48514.825,47.94520547945205,57.8087610441408,47.94520547945205,57.8087610441408,0.0213403251226227,0.0,50865.5,48523.47894971539,52155.0,49890.0,-52.05479452054794,23,0.0,-0.10009765625,0.0,-0.4199981689453125
51570.0,51963.0,51238.0,51817.0,51735.4,51490.6,51525.4,51047.35,51687.158161561936,51467.857224631945,51128.50059253935,50763.09763218597,60.87175318102663,1.5846994535519108,58.31023729610418,964.8786681447964,960.3560858550654,0.2243670335196611,1.915316582278268,48738.43,54.99429223744292,54.59861710268506,54.99429223744292,54.59861710268506,0.0252239680570498,0.0,51047.35,49024.6109387327,52155.0,49890.0,-45.00570776255708,23,-0.0001000000000002,5.9000244140625,0.5819988250732422,0.4000015258789062
51817.0,51817.0,51019.0,51399.0,51775.0,51512.0,51505.26666666667,51219.0,51591.1054410413,51455.33772924432,51162.313018471934,50823.65976245397,57.38601668078624,-0.1208865010073921,28.77963390695021,897.9643881453812,967.549778728854,-0.0175070028011204,1.779814831670932,48969.185,43.06506849315068,48.66818873668189,43.06506849315068,48.66818873668189,0.0237019618073801,0.0,51219.0,49770.06715132247,52155.0,49890.0,-56.93493150684932,23,0.0001999999999999,6.89990234375,-0.0100002288818359,-1.3300018310546875
51397.0,51471.0,50777.0,51384.0,51629.4,51537.7,51503.66666666666,51305.85,51522.07029402754,51442.36723301808,51190.02389116294,50877.02549936312,57.25930272189935,4.233249229044011,-7.068870796227556,834.1088766000321,966.8161060829258,0.5912062957597588,1.6509922180596135,49196.955,42.63698630136986,46.89878234398782,42.63698630136986,46.89878234398782,0.0312326780139952,0.0,51305.85,50048.69332321826,52155.0,49890.0,-57.36301369863013,23,0.0,-6.5,0.0029983520507812,0.3499984741210937
51386.0,52416.0,51386.0,51839.0,51601.8,51534.9,51554.13333333333,51409.4,51627.71352935169,51514.482281560246,51271.14590476757,50968.64211847139,60.13482585630717,-4.8496009821976696,83.96653867548066,810.8704116958397,960.1087278140484,-0.60588630045058,1.6019012113667237,49421.98,55.62214611872146,47.10806697108067,55.62214611872146,47.10806697108067,0.0286787028541854,0.0,51409.4,50350.43552468599,52112.0,49890.0,-44.37785388127854,23,0.0043999999999999,0.5,-0.0719985961914062,0.3899993896484375
51837.0,51837.0,51250.0,51626.0,51613.0,51537.9,51518.86666666667,51469.95,51627.14235290113,51534.75823036747,51315.50266667163,51031.247630997925,58.16209343195584,-0.0483636949862987,27.026420202136958,766.4314957544266,948.0689164395818,-0.0058106877917449,1.5118833134481855,49643.0125,67.54863813229572,55.26925685079568,67.54863813229572,55.26925685079568,0.0314611529851458,0.0,51469.95,50511.64034755086,52112.0,49890.0,-32.45136186770428,23,0.0020999999999999,-0.4000244140625,-0.3159999847412109,-1.0200042724609375
51630.0,53060.0,51628.0,52980.0,51845.6,51790.5,51608.93333333333,51605.45,52078.09490193409,51797.52946120974,51523.56483333768,51216.84309471241,65.83481799507862,25.23548432447632,201.9349780646877,830.8918152219267,935.676353111217,3.5068867832372765,1.6335823728807133,49862.88,97.47634069400632,73.54904164834117,97.47634069400632,73.54904164834117,0.0644780393061184,1.0,51605.45,50598.97566352767,52980.0,49890.0,-2.5236593059936907,22,0.0,25.9000244140625,0.4920005798339844,0.5900039672851562
52989.0,53506.0,52931.0,53446.0,52255.0,52015.0,51759.66666666666,51692.7,52534.06326795607,52097.25137735342,51763.86922917047,51429.14375235885,68.0092977648349,30.83366573593937,272.32846608524653,909.0998510984936,926.6820525005548,4.5357638820975215,1.780646132715262,50074.33,98.34070796460178,87.78856226363462,98.34070796460178,87.78856226363462,0.0869340492228449,1.0,51692.7,50404.973616028015,53446.0,49890.0,-1.65929203539823,22,0.0,3.4000244140625,0.0450000762939453,-0.4799957275390625
53446.0,53986.0,53094.0,53780.0,52734.2,52181.8,51936.53333333333,51811.3,52949.37551197071,52403.20567238007,52015.88557552415,51653.03482356277,69.50730094049416,26.88685874912158,244.5042325611913,986.6577156616332,923.324726636174,3.688279638305666,1.9249460718990568,50280.9225,94.970703125,96.92925059453604,94.970703125,96.92925059453604,0.0985150611493429,1.0,51811.3,50243.77684547317,53780.0,49890.0,-5.029296875,22,-0.0019999999999997,-1.0999755859375,0.1079998016357421,0.1200027465820312
53786.0,54226.0,53499.0,54053.0,53177.0,52389.4,52082.26666666667,51959.85,53317.25034131381,52703.16827740188,52270.52487858363,51881.60293560441,70.71440277308884,34.52297316284952,216.8501041274748,1057.9562395710818,926.5612986003669,4.761997054035196,2.0557393811220166,50482.8475,96.01014760147602,96.4405195636926,96.01014760147602,96.4405195636926,0.1031219240003724,1.0,51959.85,50152.21936572263,54053.0,49890.0,-3.989852398523985,22,0.0019,-21.7000732421875,-0.3470001220703125,0.9399948120117188
54053.0,54249.0,53222.0,53422.0,53536.2,52574.6,52204.0,52023.2,53352.16689420921,52833.8649542379,52414.45926876068,52028.307417927805,64.37143336347836,44.928852558280354,149.42073828883878,1051.424242752888,933.627222423551,5.882586118048123,2.037303925970542,50671.385,78.12169312169313,89.70084794938971,78.12169312169313,89.70084794938971,0.0860047896964329,0.0,52023.2,50107.10098377508,54053.0,50469.0,-21.87830687830688,22,0.0001000000000002,-4.0999755859375,-0.1960010528564453,-0.55999755859375
53422.0,53639.0,53057.0,53100.0,53560.2,52702.9,52380.4,52096.75,53268.11126280615,52882.25314437646,52500.15186016559,52130.37337812516,61.347363382836974,30.723183950817017,101.37492192592708,1008.6379290890254,941.149841937008,3.7089119353137634,1.9502239010734668,50848.7725,66.90668202764977,80.34617425027297,66.90668202764977,80.34617425027297,0.0595979414925711,0.0,52096.75,50134.45085104788,54053.0,50777.0,-33.09331797235023,22,-0.0003999999999999,0.0,-0.1230010986328125,-0.279998779296875
53103.0,54053.0,53103.0,54053.0,53681.6,52968.3,52570.53333333333,52240.15,53529.74084187077,53095.11620903528,52694.25787764489,52313.480675446575,66.38123489776666,31.190744014141085,117.8768887778726,1039.6442311576393,949.9040939944456,3.724669941664109,2.0034781990758894,51020.0225,94.35483870967742,79.79440461967344,94.35483870967742,79.79440461967344,0.0548075743970717,0.0,52240.15,50150.29619889848,54053.0,50777.0,-5.645161290322581,22,0.0,13.5,0.3999996185302734,0.4699935913085937
54056.0,54243.0,53731.0,53907.0,53707.0,53220.6,52690.2,52379.15,53655.49389458051,53242.731443756136,52845.85064293928,52465.24442064214,64.98492988944062,30.959255694578115,115.3517167401818,1040.442396810737,959.1283474238572,3.713180829982493,1.9992656521841716,51184.015,90.14976958525344,83.80376344086021,90.14976958525344,83.80376344086021,0.0438499735118329,0.0,52379.15,50234.84076157875,54053.0,50777.0,-9.850230414746544,22,0.0,-0.9000244140625,0.1089992523193359,1.0699996948242188
53913.0,54459.0,53867.0,54413.0,53779.0,53478.0,52852.6,52506.45,53907.995929720346,53455.507544891385,53041.74431257187,52650.744952009554,67.53380581155248,44.89183641244276,117.13443879493109,1069.5755192248616,969.449756490721,5.512895094046927,2.0483315083021667,51337.12,98.75067897881588,94.41842909124892,98.75067897881588,94.41842909124892,0.0452638225465419,0.0,52506.45,50202.52061957643,54413.0,50777.0,-1.249321021184139,22,-9.999999999976694e-05,12.89990234375,0.0450000762939453,0.4599990844726562
54404.0,54404.0,53565.0,53856.0,53865.8,53701.0,53005.0,52619.45,53890.663953146905,53528.32435491113,53143.52627350039,52765.53114705626,62.16896666546504,30.693963570675898,86.91344906792428,1035.7786718943316,978.7086149096584,3.935002026362005,1.97900601829472,51479.68,83.62303096143401,90.84115984183444,83.62303096143401,90.84115984183444,0.0372579531886846,0.0,52619.45,50283.75143426444,54413.0,50777.0,-16.376969038565996,22,0.0,-9.0,-0.0679988861083984,-0.529998779296875
53856.0,54382.0,53709.0,53976.0,54041.0,53800.6,53148.93333333333,52795.55,53919.10930209794,53609.71992674547,53247.585489312834,52880.81389495566,62.85360759189991,40.61465721040189,83.13306204952288,1007.068564477042,985.7686822804736,5.013716220159925,1.9197017203461373,51620.285,86.88212927756655,89.7519464059388,86.88212927756655,89.7519464059388,0.027581875489325,0.0,52795.55,50613.42860329005,54413.0,50777.0,-13.11787072243346,22,0.0021999999999997,0.0,-0.1630001068115234,0.4599990844726562
53976.0,53991.0,53267.0,53353.0,53901.0,53791.3,53279.2,52903.15,53730.40620139863,53563.043576428114,53260.76230314873,52925.78400019797,57.07827528049264,28.318711347619736,46.62800723596337,923.4003200392472,987.7923909081462,3.831932118947532,1.7579934042414858,51754.685,65.53443440324088,78.67986488074715,65.53443440324088,78.67986488074715,0.0115112017087885,0.0,52903.15,50837.00022082629,54413.0,51250.0,-34.46556559675911,22,0.0019999999999997,0.0,-0.2329998016357422,0.4800033569335937
53353.0,53843.0,52313.0,52366.0,53592.8,53649.9,53344.66666666666,52915.85,53275.60413426576,53345.39928980482,53148.91701525514,52872.47123827436,49.342840870103146,7.0407481629926565,-4.30702692341082,768.590153371013,980.3194749283714,1.016609116688208,1.463591662137916,51877.635,34.77718915550015,62.397917612102525,34.77718915550015,62.397917612102525,-0.011386872950193,0.0,52915.85,50866.25196380373,54413.0,51250.0,-65.22281084449985,22,0.0145999999999997,3.800048828125,0.0869998931884765,-0.1599960327148437
52366.0,52875.0,52203.0,52203.0,53150.8,53464.9,53368.93333333333,52927.15,52918.06942284384,53137.69032802212,53030.677388348246,52808.71207272442,48.18152713512547,7.76059179556154,-36.268124405662704,625.5384256010802,961.345566728224,1.1176538953240616,1.1917074307906008,51989.66,20.3108442246556,40.20748926113221,20.3108442246556,40.20748926113221,-0.0338217132543199,0.0,52927.15,50895.97189112338,54413.0,51628.0,-79.6891557753444,22,0.0,0.5999755859375,0.0119991302490234,1.1100006103515625
52206.0,52851.0,52133.0,52806.0,52940.8,53403.3,53447.6,52988.95,52880.71294856257,53077.38299565446,53002.59271480471,52808.453780084,52.62375133020411,-2.603231597845599,-28.939571956641107,554.4347821847405,932.9258340983902,-0.3284258210645526,1.05577913528029,52095.8325,28.933791917454855,28.007275099203536,28.933791917454855,28.007275099203536,-0.0291685399174189,0.0,52988.95,51053.757040634,54413.0,52133.0,-71.06620808254515,22,0.0,0.7000732421875,-0.210000991821289,-0.1100006103515625
52807.0,52936.0,52403.0,52626.0,52670.8,53355.9,53424.0,53029.4,52795.808632375054,52995.31336008092,52955.518625454126,52791.07722959981,51.21241349863106,-12.81650515786183,-30.1260588533932,478.0494799960434,896.5421510512028,-1.5342588781199715,0.910179442272841,52194.935,21.19518486672399,23.47994033627815,21.19518486672399,23.47994033627815,-0.0264049180073834,0.0,53029.4,51161.22437656954,54413.0,52133.0,-78.80481513327601,22,0.0019,-1.5999755859375,0.0179996490478515,0.6399993896484375
